Company Name,Industry,Symbol,Series,ISIN Code
Five-Star Business Finance Ltd.,Financial Services,FIVESTAR,EQ,INE128S01021
G R Infraprojects Ltd.,Construction,GRINFRA,EQ,INE201P01022
GMM Pfaudler Ltd.,Capital Goods,GMMPFAUDLR,EQ,INE541A01023
Galaxy Surfactants Ltd.,Chemicals,GALAXYSURF,EQ,INE600K01018
Gillette India Ltd.,Fast Moving Consumer Goods,GILLETTE,EQ,INE322A01010
Glenmark Life Sciences Ltd.,Healthcare,GLS,EQ,INE03Q201024
Glenmark Pharmaceuticals Ltd.,Healthcare,GLENMARK,EQ,INE935A01035
Global Health Ltd.,Healthcare,MEDANTA,EQ,INE474Q01031
Go Fashion (India) Ltd.,Consumer Services,GOCOLORS,EQ,INE0BJS01011
Godawari Power & Ispat Ltd.,Capital Goods,GPIL,EQ,INE177H01021
Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,GODFRYPHLP,EQ,INE260B01028
Granules India Ltd.,Healthcare,GRANULES,EQ,INE101D01020
Graphite India Ltd.,Capital Goods,GRAPHITE,EQ,INE371A01025
Great Eastern Shipping Co. Ltd.,Services,GESHIP,EQ,INE017A01032
Gujarat Alkalies & Chemicals Ltd.,Chemicals,GUJALKALI,EQ,INE186A01019
Gujarat Ambuja Exports Ltd.,Fast Moving Consumer Goods,GAEL,EQ,INE036B01030
Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,Chemicals,GNFC,EQ,INE113A01013
Gujarat Pipavav Port Ltd.,Services,GPPL,EQ,INE517F01014
Gujarat State Fertilizers & Chemicals Ltd.,Chemicals,GSFC,EQ,INE026A01025
Gujarat State Petronet Ltd.,Oil Gas & Consumable Fuels,GSPL,EQ,INE246F01010
H.E.G. Ltd.,Capital Goods,HEG,EQ,INE545A01016
HFCL Ltd.,Telecommunication,HFCL,EQ,INE548A01028
HLE Glascoat Ltd.,Capital Goods,HLEGLAS,EQ,INE461D01028
Happiest Minds Technologies Ltd.,Information Technology,HAPPSTMNDS,EQ,INE419U01012
Hindustan Copper Ltd.,Metals & Mining,HINDCOPPER,EQ,INE531E01026
Hitachi Energy India Ltd.,Capital Goods,POWERINDIA,EQ,INE07Y701011
Home First Finance Company India Ltd.,Financial Services,HOMEFIRST,EQ,INE481N01025
Housing & Urban Development Corporation Ltd.,Financial Services,HUDCO,EQ,INE031A01017
IDBI Bank Ltd.,Financial Services,IDBI,EQ,INE008A01015
IDFC Ltd.,Financial Services,IDFC,EQ,INE043D01016
IIFL Finance Ltd.,Financial Services,IIFL,EQ,INE530B01024
IRB Infrastructure Developers Ltd.,Construction,IRB,EQ,INE821I01022
IRCON International Ltd.,Construction,IRCON,EQ,INE962Y01021
ITI Ltd.,Telecommunication,ITI,EQ,INE248A01017
India Cements Ltd.,Construction Materials,INDIACEM,EQ,INE383A01012
Indiabulls Housing Finance Ltd.,Financial Services,IBULHSGFIN,EQ,INE148I01020
Indiamart Intermesh Ltd.,Consumer Services,INDIAMART,EQ,INE933S01016
Indian Energy Exchange Ltd.,Financial Services,IEX,EQ,INE022Q01020
Indian Overseas Bank,Financial Services,IOB,EQ,INE565A01014
Indigo Paints Ltd.,Consumer Durables,INDIGOPNTS,EQ,INE09VQ01012
Infibeam Avenues Ltd.,Financial Services,INFIBEAM,EQ,INE483S01020
Ingersoll Rand (India) Ltd.,Capital Goods,INGERRAND,EQ,INE177A01018
Intellect Design Arena Ltd.,Information Technology,INTELLECT,EQ,INE306R01017
J.B. Chemicals & Pharmaceuticals Ltd.,Healthcare,JBCHEPHARM,EQ,INE572A01036
JBM Auto Ltd.,Automobile and Auto Components,JBMA,EQ,INE927D01044
JK Lakshmi Cement Ltd.,Construction Materials,JKLAKSHMI,EQ,INE786A01032
JK Paper Ltd.,Forest Materials,JKPAPER,EQ,INE789E01012
JM Financial Ltd.,Financial Services,JMFINANCIL,EQ,INE780C01023
Jamna Auto Industries Ltd.,Automobile and Auto Components,JAMNAAUTO,EQ,INE039C01032
Jindal Saw Ltd.,Capital Goods,JINDALSAW,EQ,INE324A01024
Jubilant Ingrevia Ltd.,Chemicals,JUBLINGREA,EQ,INE0BY001018
Jubilant Pharmova Ltd.,Healthcare,JUBLPHARMA,EQ,INE700A01033
Justdial Ltd.,Consumer Services,JUSTDIAL,EQ,INE599M01018
Jyothy Labs Ltd.,Fast Moving Consumer Goods,JYOTHYLAB,EQ,INE668F01031
KEI Industries Ltd.,Capital Goods,KEI,EQ,INE878B01027
KNR Constructions Ltd.,Construction,KNRCON,EQ,INE634I01029
KRBL Ltd.,Fast Moving Consumer Goods,KRBL,EQ,INE001B01026
KSB Ltd.,Capital Goods,KSB,EQ,INE999A01015
Kalpataru Projects International Ltd.,Construction,KPIL,EQ,INE220B01022
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014
Karur Vysya Bank Ltd.,Financial Services,KARURVYSYA,EQ,INE036D01028
Kaynes Technology India Ltd.,Capital Goods,KAYNES,EQ,INE918Z01012
Kec International Ltd.,Capital Goods,KEC,EQ,INE389H01022
Kfin Technologies Ltd.,Financial Services,KFINTECH,EQ,INE138Y01010
Krishna Institute of Medical Sciences Ltd.,Healthcare,KIMS,EQ,INE967H01017
Lakshmi Machine Works Ltd.,Capital Goods,LAXMIMACH,EQ,INE269B01029
Latent View Analytics Ltd.,Information Technology,LATENTVIEW,EQ,INE0I7C01011
Laxmi Organic Industries Ltd.,Chemicals,LXCHEM,EQ,INE576O01020
Lemon Tree Hotels Ltd.,Consumer Services,LEMONTREE,EQ,INE970X01018
Lux Industries Ltd.,Textiles,LUXIND,EQ,INE150G01020
MMTC Ltd.,Services,MMTC,EQ,INE123F01029
MTAR Technologies Ltd.,Capital Goods,MTARTECH,EQ,INE864I01014
Mahanagar Gas Ltd.,Oil Gas & Consumable Fuels,MGL,EQ,INE002S01010
Mahindra Holidays & Resorts India Ltd.,Consumer Services,MHRIL,EQ,INE998I01010
Mahindra Lifespace Developers Ltd.,Realty,MAHLIFE,EQ,INE813A01018
Manappuram Finance Ltd.,Financial Services,MANAPPURAM,EQ,INE522D01027
Mangalore Refinery & Petrochemicals Ltd.,Oil Gas & Consumable Fuels,MRPL,EQ,INE103A01014
Mastek Ltd.,Information Technology,MASTEK,EQ,INE759A01021
Medplus Health Services Ltd.,Consumer Services,MEDPLUS,EQ,INE804L01022
Metropolis Healthcare Ltd.,Healthcare,METROPOLIS,EQ,INE112L01020
Minda Corporation Ltd.,Automobile and Auto Components,MINDACORP,EQ,INE842C01021
Motilal Oswal Financial Services Ltd.,Financial Services,MOTILALOFS,EQ,INE338I01027
Multi Commodity Exchange of India Ltd.,Financial Services,MCX,EQ,INE745G01035
NATCO Pharma Ltd.,Healthcare,NATCOPHARM,EQ,INE987B01026
NBCC (India) Ltd.,Construction,NBCC,EQ,INE095N01031
NCC Ltd.,Construction,NCC,EQ,INE868B01028
NLC India Ltd.,Power,NLCINDIA,EQ,INE589A01014
NMDC Steel Ltd.,Metals & Mining,NSLNISP,EQ,INE0NNS01018
Narayana Hrudayalaya Ltd.,Healthcare,NH,EQ,INE410P01011
National Aluminium Co. Ltd.,Metals & Mining,NATIONALUM,EQ,INE139A01034
Nazara Technologies Ltd.,Media Entertainment & Publication,NAZARA,EQ,INE418L01021
Network18 Media & Investments Ltd.,Media Entertainment & Publication,NETWORK18,BE,INE870H01013
Nippon Life India Asset Management Ltd.,Financial Services,NAM-INDIA,EQ,INE298J01013
Nuvoco Vistas Corporation Ltd.,Construction Materials,NUVOCO,EQ,INE118D01016
Olectra Greentech Ltd.,Automobile and Auto Components,OLECTRA,EQ,INE260D01016
Orient Electric Ltd.,Consumer Durables,ORIENTELEC,EQ,INE142Z01019
PCBL Ltd.,Chemicals,PCBL,EQ,INE602A01031
PNB Housing Finance Ltd.,Financial Services,PNBHOUSING,EQ,INE572E01012
PNC Infratech Ltd.,Construction,PNCINFRA,EQ,INE195J01029
PVR INOX Ltd.,Media Entertainment & Publication,PVRINOX,EQ,INE191H01014
Piramal Pharma Ltd.,Healthcare,PPLPHARMA,EQ,INE0DK501011
Poly Medicure Ltd.,Healthcare,POLYMED,EQ,INE205C01021
Polyplex Corporation Ltd.,Capital Goods,POLYPLEX,EQ,INE633B01018
Praj Industries Ltd.,Capital Goods,PRAJIND,EQ,INE074A01025
Prince Pipes and Fittings Ltd.,Capital Goods,PRINCEPIPE,EQ,INE689W01016
Prism Johnson Ltd.,Construction Materials,PRSMJOHNSN,EQ,INE010A01011
Procter & Gamble Health Ltd.,Healthcare,PGHL,EQ,INE199A01012
Quess Corp Ltd.,Services,QUESS,EQ,INE615P01015
RBL Bank Ltd.,Financial Services,RBLBANK,EQ,INE976G01028
RHI MAGNESITA INDIA LTD.,Capital Goods,RHIM,EQ,INE743M01012
RITES Ltd.,Construction,RITES,EQ,INE320J01015
Radico Khaitan Ltd,Fast Moving Consumer Goods,RADICO,EQ,INE944F01028
Rain Industries Ltd,Chemicals,RAIN,EQ,INE855B01025
Rainbow Childrens Medicare Ltd.,Healthcare,RAINBOW,EQ,INE961O01016
Rallis India Ltd.,Chemicals,RALLIS,EQ,INE613A01020
Rashtriya Chemicals & Fertilizers Ltd.,Chemicals,RCF,EQ,INE027A01015
Ratnamani Metals & Tubes Ltd.,Capital Goods,RATNAMANI,EQ,INE703B01027
RattanIndia Enterprises Ltd.,Services,RTNINDIA,EQ,INE834M01019
Raymond Ltd.,Textiles,RAYMOND,EQ,INE301A01014
Redington Ltd.,Services,REDINGTON,EQ,INE891D01026
Restaurant Brands Asia Ltd.,Consumer Services,RBA,EQ,INE07T201019
Rossari Biotech Ltd.,Chemicals,ROSSARI,EQ,INE02A801020
Route Mobile Ltd.,Telecommunication,ROUTE,EQ,INE450U01017
SJVN Ltd.,Power,SJVN,EQ,INE002L01015
Safari Industries (India) Ltd.,Consumer Durables,SAFARI,EQ,INE429E01023
Sanofi India Ltd.,Healthcare,SANOFI,EQ,INE058A01010
Sapphire Foods India Ltd.,Consumer Services,SAPPHIRE,EQ,INE806T01012
Saregama India Ltd,Media Entertainment & Publication,SAREGAMA,EQ,INE979A01025
Sharda Cropchem Ltd.,Chemicals,SHARDACROP,EQ,INE221J01015
Sheela Foam Ltd.,Consumer Durables,SFL,EQ,INE916U01025
Shoppers Stop Ltd.,Consumer Services,SHOPERSTOP,EQ,INE498B01024
Shree Renuka Sugars Ltd.,Fast Moving Consumer Goods,RENUKA,EQ,INE087H01022
Shyam Metalics and Energy Ltd.,Metals & Mining,SHYAMMETL,EQ,INE810G01011
Sobha Ltd.,Realty,SOBHA,EQ,INE671H01015
Sonata Software Ltd.,Information Technology,SONATSOFTW,EQ,INE269A01021
Sterling and Wilson Renewable Energy Ltd.,Construction,SWSOLAR,EQ,INE00M201021
Sterlite Technologies Ltd.,Telecommunication,STLTECH,EQ,INE089C01029
Sun Pharma Advanced Research Company Ltd.,Healthcare,SPARC,BE,INE232I01014
Sunteck Realty Ltd.,Realty,SUNTECK,EQ,INE805D01034
Suprajit Engineering Ltd.,Automobile and Auto Components,SUPRAJIT,EQ,INE399C01030
Suven Pharmaceuticals Ltd.,Healthcare,SUVENPHAR,EQ,INE03QK01018
Suzlon Energy Ltd.,Capital Goods,SUZLON,BE,INE040H01021
Swan Energy Ltd.,Realty,SWANENERGY,EQ,INE665A01038
Symphony Ltd.,Consumer Durables,SYMPHONY,EQ,INE225D01027
Syrma SGS Technology Ltd.,Capital Goods,SYRMA,EQ,INE0DYJ01015
TTK Prestige Ltd.,Consumer Durables,TTKPRESTIG,EQ,INE690A01028
TV18 Broadcast Ltd.,Media Entertainment & Publication,TV18BRDCST,BE,INE886H01027
Tanla Platforms Ltd.,Information Technology,TANLA,EQ,INE483C01032
Tata Investment Corporation Ltd.,Financial Services,TATAINVEST,BE,INE672A01018
Tata Teleservices (Maharashtra) Ltd.,Telecommunication,TTML,EQ,INE517B01013
Teamlease Services Ltd.,Services,TEAMLEASE,EQ,INE985S01024
Tejas Networks Ltd.,Telecommunication,TEJASNET,EQ,INE010J01012
Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,TRIVENI,EQ,INE256C01024
Triveni Turbine Ltd.,Capital Goods,TRITURBINE,EQ,INE152M01016
UCO Bank,Financial Services,UCOBANK,EQ,INE691A01018
UTI Asset Management Company Ltd.,Financial Services,UTIAMC,EQ,INE094J01016
Ujjivan Small Finance Bank Ltd.,Financial Services,UJJIVANSFB,EQ,INE551W01018
Usha Martin Ltd.,Capital Goods,USHAMART,EQ,INE228A01035
V-Guard Industries Ltd.,Consumer Durables,VGUARD,EQ,INE951I01027
V-Mart Retail Ltd.,Consumer Services,VMART,EQ,INE665J01013
V.I.P. Industries Ltd.,Consumer Durables,VIPIND,EQ,INE054A01027
Vaibhav Global Ltd.,Consumer Durables,VAIBHAVGBL,EQ,INE884A01027
Vardhman Textiles Ltd.,Textiles,VTL,EQ,INE825A01020
Varroc Engineering Ltd.,Automobile and Auto Components,VARROC,EQ,INE665L01035
Vijaya Diagnostic Centre Ltd.,Healthcare,VIJAYA,EQ,INE043W01024
Welspun Corp Ltd.,Capital Goods,WELCORP,EQ,INE191B01025
Welspun Living Ltd.,Textiles,WELSPUNLIV,EQ,INE192B01031
Westlife Foodworld Ltd.,Consumer Services,WESTLIFE,EQ,INE274F01020
Zensar Technolgies Ltd.,Information Technology,ZENSARTECH,EQ,INE520A01027
Zydus Wellness Ltd.,Fast Moving Consumer Goods,ZYDUSWELL,EQ,INE768C01010
eClerx Services Ltd.,Services,ECLERX,EQ,INE738I01010
