Company Name,Industry,Symbol,Series,ISIN Code
D.B.Corp Ltd.,Media Entertainment & Publication,DBCORP,BE,INE950I01011
DCB Bank Ltd.,Financial Services,DCBBANK,EQ,INE503A01015
DCX Systems Ltd.,Capital Goods,DCXINDIA,EQ,INE0KL801015
Dalmia Bharat Sugar and Industries Ltd.,Fast Moving Consumer Goods,DALMIASUG,EQ,INE495A01022
Datamatics Global Services Ltd.,Information Technology,DATAMATICS,EQ,INE365B01017
Den Networks Ltd.,Media Entertainment & Publication,DEN,EQ,INE947J01015
Dhani Services Ltd.,Financial Services,DHANI,EQ,INE274G01010
Dilip Buildcon Ltd.,Construction,DBL,EQ,INE917M01012
Dish TV India Ltd.,Media Entertainment & Publication,DISHTV,EQ,INE836F01026
Dishman Carbogen Amcis Ltd.,Healthcare,DCAL,EQ,INE385W01011
Divgi Torqtransfer Systems Ltd.,Automobile and Auto Components,DIVGIITTS,EQ,INE753U01022
Dodla Dairy Ltd.,Fast Moving Consumer Goods,DODLA,EQ,INE021O01019
Dollar Industries Ltd.,Textiles,DOLLAR,EQ,INE325C01035
Dreamfolks Services Ltd.,Services,DREAMFOLKS,EQ,INE0JS101016
Dwarikesh Sugar Industrial Ltd.,Fast Moving Consumer Goods,DWARKESH,EQ,INE366A01041
ESAB India Ltd.,Capital Goods,ESABINDIA,EQ,INE284A01012
Edelweiss Financial Services Ltd.,Financial Services,EDELWEISS,EQ,INE532F01054
Elecon Engineering Co. Ltd.,Capital Goods,ELECON,EQ,INE205B01023
Electronics Mart India Ltd.,Consumer Services,EMIL,EQ,INE02YR01019
Electrosteel Castings Ltd.,Capital Goods,ELECTCAST,EQ,INE086A01029
Ethos Ltd.,Consumer Durables,ETHOSLTD,EQ,INE04TZ01018
Eveready Industries India Ltd.,Fast Moving Consumer Goods,EVEREADY,EQ,INE128A01029
Fiem Industries Ltd,Automobile and Auto Components,FIEMIND,EQ,INE737H01014
Fineotex Chemical Ltd.,Chemicals,FCL,EQ,INE045J01026
Fino Payments Bank Ltd.,Financial Services,FINOPB,EQ,INE02NC01014
Fusion Micro Finance Ltd.,Financial Services,FUSION,EQ,INE139R01012
GE T&D India Ltd.,Capital Goods,GET&D,BE,INE200A01026
GHCL Ltd.,Chemicals,GHCL,EQ,INE539A01019
Gabriel India Ltd.,Automobile and Auto Components,GABRIEL,EQ,INE524A01029
Ganesh Housing Corporation Ltd.,Realty,GANESHHOUC,EQ,INE460C01014
Garden Reach Shipbuilders & Engineers Ltd.,Capital Goods,GRSE,EQ,INE382Z01011
Garware Technical Fibres Ltd.,Textiles,GARFIBRES,EQ,INE276A01018
Gateway Distriparks Ltd.,Services,GATEWAY,EQ,INE079J01017
Globus Spirits Ltd.,Fast Moving Consumer Goods,GLOBUSSPR,EQ,INE615I01010
Godrej Agrovet Ltd.,Fast Moving Consumer Goods,GODREJAGRO,EQ,INE850D01014
Gokaldas Exports Ltd.,Textiles,GOKEX,EQ,INE887G01027
Gravita India Ltd.,Metals & Mining,GRAVITA,EQ,INE024L01027
Greaves Cotton Ltd.,Capital Goods,GREAVESCOT,EQ,INE224A01026
Greenlam Industries Ltd.,Consumer Durables,GREENLAM,EQ,INE544R01021
Greenpanel Industries Ltd.,Consumer Durables,GREENPANEL,EQ,INE08ZM01014
Greenply Industries Ltd.,Consumer Durables,GREENPLY,EQ,INE461C01038
Gufic Biosciences Ltd.,Healthcare,GUFICBIO,EQ,INE742B01025
Gujarat Mineral Development Corporation Ltd.,Metals & Mining,GMDCLTD,EQ,INE131A01031
H.G. Infra Engineering Ltd.,Construction,HGINFRA,EQ,INE926X01010
HBL Power Systems Ltd.,Automobile and Auto Components,HBLPOWER,EQ,INE292B01021
HIL Ltd.,Consumer Durables,HIL,EQ,INE557A01011
Harsha Engineers International Ltd.,Capital Goods,HARSHA,EQ,INE0JUS01029
Hathway Cable & Datacom Ltd.,Media Entertainment & Publication,HATHWAY,EQ,INE982F01036
Healthcare Global Enterprises Ltd.,Healthcare,HCG,EQ,INE075I01017
HeidelbergCement India Ltd.,Construction Materials,HEIDELBERG,EQ,INE578A01017
Hemisphere Properties India Ltd.,Realty,HEMIPROP,EQ,INE0AJG01018
Heritage Foods Ltd.,Fast Moving Consumer Goods,HERITGFOOD,EQ,INE978A01027
Hikal Ltd.,Healthcare,HIKAL,EQ,INE475B01022
Himadri Speciality Chemical Ltd.,Chemicals,HSCL,BE,INE019C01026
Hinduja Global Solutions Ltd.,Services,HGS,EQ,INE170I01016
Hindustan Construction Co. Ltd.,Construction,HCC,EQ,INE549A01026
Hindustan Foods Ltd.,Fast Moving Consumer Goods,HNDFDS,EQ,INE254N01026
Hindustan Oil Exploration Co. Ltd.,Oil Gas & Consumable Fuels,HINDOILEXP,EQ,INE345A01011
Hindware Home Innovation Ltd.,Consumer Durables,HINDWAREAP,EQ,INE05AN01011
IFB Industries Ltd.,Consumer Durables,IFBIND,EQ,INE559A01017
IFCI Ltd.,Financial Services,IFCI,EQ,INE039A01010
IKIO Lighting Ltd.,Consumer Durables,IKIO,EQ,INE0LOJ01019
IOL Chem and Pharma Ltd.,Healthcare,IOLCP,EQ,INE485C01011
ITD Cementation India Ltd.,Construction,ITDCEM,EQ,INE686A01026
India Glycols Ltd.,Chemicals,INDIAGLYCO,EQ,INE560A01015
Indiabulls Real Estate Ltd.,Realty,IBREALEST,EQ,INE069I01010
Indian Metals & Ferro Alloys Ltd.,Metals & Mining,IMFA,EQ,INE919H01018
Indo Count Industries Ltd.,Textiles,ICIL,EQ,INE483B01026
Indoco Remedies Ltd.,Healthcare,INDOCO,EQ,INE873D01024
Inox Wind Ltd.,Capital Goods,INOXWIND,EQ,INE066P01011
Ion Exchange (India) Ltd.,Construction,IONEXCHANG,EQ,INE570A01022
Isgec Heavy Engineering Ltd.,Construction,ISGEC,EQ,INE858B01029
J.Kumar Infraprojects Ltd.,Construction,JKIL,EQ,INE576I01022
JK Tyre & Industries Ltd.,Automobile and Auto Components,JKTYRE,EQ,INE573A01042
JTEKT India Ltd.,Automobile and Auto Components,JTEKTINDIA,EQ,INE643A01035
JTL Industries Ltd.,Capital Goods,JTLIND,EQ,INE391J01024
Jai Corp Ltd.,Capital Goods,JAICORPLTD,EQ,INE070D01027
Jain Irrigation Systems Ltd.,Capital Goods,JISLJALEQS,EQ,INE175A01038
Jaiprakash Associates Ltd.,Construction,JPASSOCIAT,EQ,INE455F01025
Jaiprakash Power Ventures Ltd.,Power,JPPOWER,BE,INE351F01018
Jammu & Kashmir Bank Ltd.,Financial Services,J&KBANK,EQ,INE168A01041
Jindal Poly Films Ltd.,Capital Goods,JINDALPOLY,EQ,INE197D01010
Jindal Worldwide Ltd.,Textiles,JINDWORLD,EQ,INE247D01039
Johnson Controls - Hitachi Air Conditioning India Ltd.,Consumer Durables,JCHAC,EQ,INE782A01015
Jupiter Wagons Ltd.,Capital Goods,JWL,EQ,INE209L01016
Karnataka Bank Ltd.,Financial Services,KTKBANK,EQ,INE614B01018
Kaveri Seed Company Ltd.,Fast Moving Consumer Goods,KSCL,EQ,INE455I01029
Kewal Kiran Clothing Ltd.,Textiles,KKCL,EQ,INE401H01017
Kiri Industries Ltd.,Chemicals,KIRIINDUS,EQ,INE415I01015
Kirloskar Brothers Ltd.,Capital Goods,KIRLOSBROS,EQ,INE732A01036
Kirloskar Oil Eng Ltd.,Capital Goods,KIRLOSENG,EQ,INE146L01010
Kirloskar Pneumatic Company Ltd.,Capital Goods,KIRLPNU,EQ,INE811A01020
Kolte-Patil Developers Ltd.,Realty,KOLTEPATIL,EQ,INE094I01018
Krsnaa Diagnostics Ltd.,Healthcare,KRSNAA,EQ,INE08LI01020
LG Balakrishnan & Bros Ltd.,Automobile and Auto Components,LGBBROSLTD,EQ,INE337A01034
LT Foods Ltd.,Fast Moving Consumer Goods,LTFOODS,EQ,INE818H01020
La Opala RG Ltd.,Consumer Durables,LAOPALA,EQ,INE059D01020
Landmark Cars Ltd.,Automobile and Auto Components,LANDMARK,EQ,INE559R01029
Lloyds Engineering Works Ltd.,Capital Goods,LLOYDSENGG,EQ,INE093R01011
MAS Financial Services Ltd.,Financial Services,MASFIN,EQ,INE348L01012
MOIL Ltd.,Metals & Mining,MOIL,EQ,INE490G01020
MSTC Ltd.,Services,MSTCLTD,EQ,INE255X01014
Maharashtra Seamless Ltd.,Capital Goods,MAHSEAMLES,EQ,INE271B01025
Mahindra Logistics Ltd.,Services,MAHLOG,EQ,INE766P01016
Maithan Alloys Ltd.,Metals & Mining,MAITHANALL,EQ,INE683C01011
Man Infraconstruction Ltd.,Construction,MANINFRA,EQ,INE949H01023
Marksans Pharma Ltd.,Healthcare,MARKSANS,EQ,INE750C01026
Mayur Uniquoters Ltd.,Consumer Durables,MAYURUNIQ,EQ,INE040D01038
Meghmani Organics Ltd.,Chemicals,MOL,EQ,INE0CT101020
Mishra Dhatu Nigam Ltd.,Capital Goods,MIDHANI,EQ,INE099Z01011
Mold-Tek Packaging Ltd.,Capital Goods,MOLDTKPAC,EQ,INE893J01029
Mrs. Bectors Food Specialities Ltd.,Fast Moving Consumer Goods,BECTORFOOD,EQ,INE495P01012
NEOGEN CHEMICALS LTD.,Chemicals,NEOGEN,EQ,INE136S01016
NESCO Ltd.,Services,NESCO,EQ,INE317F01035
NOCIL Ltd.,Chemicals,NOCIL,EQ,INE163A01018
NRB Bearings Ltd.,Automobile and Auto Components,NRBBEARING,EQ,INE349A01021
National Fertilizers Ltd.,Chemicals,NFL,EQ,INE870D01012
Nava Ltd.,Power,NAVA,EQ,INE725A01022
Navneet Education Ltd.,Media Entertainment & Publication,NAVNETEDUL,EQ,INE060A01024
Neuland Laboratories Ltd.,Healthcare,NEULANDLAB,EQ,INE794A01010
Newgen Software Technologies Ltd.,Information Technology,NEWGEN,EQ,INE619B01017
Optiemus Infracom Ltd.,Telecommunication,OPTIEMUS,EQ,INE350C01017
Orient Cement Ltd.,Construction Materials,ORIENTCEM,EQ,INE876N01018
PDS Ltd.,Textiles,PDSL,EQ,INE111Q01021
PG Electroplast Ltd.,Consumer Durables,PGEL,EQ,INE457L01011
PSP Projects Ltd.,Construction,PSPPROJECT,EQ,INE488V01015
PTC India Ltd.,Power,PTC,EQ,INE877F01012
PTC Industries Ltd.,Capital Goods,PTCIL,EQ,INE596F01018
Paisalo Digital Ltd.,Financial Services,PAISALO,EQ,INE420C01059
Paradeep Phosphates Ltd.,Chemicals,PARADEEP,EQ,INE088F01024
Paras Defence and Space Technologies Ltd.,Capital Goods,PARAS,EQ,INE045601015
Power Mech Projects Ltd.,Construction,POWERMECH,EQ,INE211R01019
Pricol Ltd.,Automobile and Auto Components,PRICOLLTD,EQ,INE726V01018
Privi Speciality Chemicals Ltd.,Chemicals,PRIVISCL,EQ,INE959A01019
Prudent Corporate Advisory Services Ltd.,Financial Services,PRUDENT,EQ,INE00F201020
Railtel Corporation Of India Ltd.,Telecommunication,RAILTEL,EQ,INE0DD101019
Rajratan Global Wire Ltd.,Automobile and Auto Components,RAJRATAN,EQ,INE451D01029
Ramkrishna Forgings Ltd.,Capital Goods,RKFORGE,EQ,INE399G01023
Ramky Infra Ltd.,Construction,RAMKY,EQ,INE874I01013
Rategain Travel Technologies Ltd.,Information Technology,RATEGAIN,EQ,INE0CLI01024
RattanIndia Power Ltd.,Power,RTNPOWER,BE,INE399K01017
Reliance Infrastructure Ltd.,Power,RELINFRA,EQ,INE036A01016
Reliance Power Ltd.,Power,RPOWER,BE,INE614G01033
Religare Enterprises Ltd.,Financial Services,RELIGARE,EQ,INE621H01010
Responsive Industries Ltd.,Consumer Durables,RESPONIND,EQ,INE688D01026
Rolex Rings Ltd.,Automobile and Auto Components,ROLEXRINGS,EQ,INE645S01016
Rupa & Company Ltd.,Textiles,RUPA,EQ,INE895B01021
SBFC Finance Ltd.,Financial Services,SBFC,EQ,INE423Y01016
SIS Ltd.,Services,SIS,EQ,INE285J01028
Saksoft Ltd.,Information Technology,SAKSOFT,EQ,INE667G01023
Sansera Engineering Ltd.,Automobile and Auto Components,SANSERA,EQ,INE953O01021
Sarda Energy and Minerals Ltd.,Metals & Mining,SARDAEN,EQ,INE385C01021
Schneider Electric Infrastructure Ltd.,Capital Goods,SCHNEIDER,BE,INE839M01018
Sequent Scientific Ltd.,Healthcare,SEQUENT,EQ,INE807F01027
Shanthi Gears Ltd.,Capital Goods,SHANTIGEAR,EQ,INE631A01022
Share India Securities Ltd.,Financial Services,SHAREINDIA,EQ,INE932X01018
Shilpa Medicare Ltd.,Healthcare,SHILPAMED,EQ,INE790G01031
Shipping Corporation of India Ltd.,Services,SCI,EQ,INE109A01011
Shivalik Bimetal Controls Ltd.,Capital Goods,SBCL,EQ,INE386D01027
Siyaram Silk Mills Ltd.,Textiles,SIYSIL,EQ,INE076B01028
Somany Ceramics Ltd.,Consumer Durables,SOMANYCERA,EQ,INE355A01028
South Indian Bank Ltd.,Financial Services,SOUTHBANK,EQ,INE683A01023
Spandana Sphoorty Financial Ltd.,Financial Services,SPANDANA,EQ,INE572J01011
Star Cement Ltd.,Construction Materials,STARCEMENT,EQ,INE460H01021
Steel Strips Wheels Ltd.,Automobile and Auto Components,SSWL,EQ,INE802C01033
Strides Pharma Science Ltd.,Healthcare,STAR,EQ,INE939A01011
Stylam Industries Ltd.,Consumer Durables,STYLAMIND,EQ,INE239C01020
Styrenix Performance Materials Ltd.,Chemicals,STYRENIX,EQ,INE189B01011
Subex Ltd.,Information Technology,SUBEXLTD,EQ,INE754A01055
Sudarshan Chemical Industries Ltd.,Chemicals,SUDARSCHEM,EQ,INE659A01023
Sula Vineyards Ltd.,Fast Moving Consumer Goods,SULA,EQ,INE142Q01026
Sunflag Iron & Steel Company Ltd.,Metals & Mining,SUNFLAG,EQ,INE947A01014
Supreme Petrochem Ltd.,Chemicals,SPLPETRO,EQ,INE663A01033
Supriya Lifescience Ltd.,Healthcare,SUPRIYA,EQ,INE07RO01027
Surya Roshni Ltd.,Capital Goods,SURYAROSNI,EQ,INE335A01020
TCI Express Ltd.,Services,TCIEXP,EQ,INE586V01016
TCNS Clothing Co. Ltd.,Textiles,TCNSBRANDS,EQ,INE778U01029
TD Power Systems Ltd.,Capital Goods,TDPOWERSYS,EQ,INE419M01027
TVS Holdings Ltd.,Automobile and Auto Components,TVSHLTD,EQ,INE105A01035
TVS Supply Chain Solutions Ltd.,Services,TVSSCS,EQ,INE395N01027
Tamilnad Mercantile Bank Ltd.,Financial Services,TMB,EQ,INE668A01016
Tarsons Products Ltd.,Healthcare,TARSONS,EQ,INE144Z01023
Tatva Chintan Pharma Chem Ltd.,Chemicals,TATVA,EQ,INE0GK401011
Techno Electric & Engineering Company Ltd.,Construction,TECHNOE,EQ,INE285K01026
Technocraft Industries (India) Ltd.,Capital Goods,TIIL,EQ,INE545H01011
Tega Industries Ltd.,Capital Goods,TEGA,EQ,INE011K01018
Thirumalai Chemicals Ltd.,Chemicals,TIRUMALCHM,EQ,INE338A01024
Thomas Cook (India) Ltd.,Consumer Services,THOMASCOOK,EQ,INE332A01027
Thyrocare Technologies Ltd.,Healthcare,THYROCARE,EQ,INE594H01019
Tide Water Oil (India) Ltd.,Oil Gas & Consumable Fuels,TIDEWATER,EQ,INE484C01030
Tilaknagar Industries Ltd.,Fast Moving Consumer Goods,TI,EQ,INE133E01013
Time Technoplast Ltd.,Capital Goods,TIMETECHNO,EQ,INE508G01029
Tips Industries Ltd.,Media Entertainment & Publication,TIPSINDLTD,EQ,INE716B01029
Titagarh Rail Systems Ltd.,Capital Goods,TITAGARH,EQ,INE615H01020
Transport Corporation of India Ltd.,Services,TCI,EQ,INE688A01022
UFLEX Ltd.,Capital Goods,UFLEX,EQ,INE516A01017
Ujjivan Financial Services Ltd.,Financial Services,UJJIVAN,EQ,INE334L01012
Unichem Laboratories Ltd.,Healthcare,UNICHEMLAB,EQ,INE351A01035
Uniparts India Ltd.,Capital Goods,UNIPARTS,EQ,INE244O01017
V.S.T Tillers Tractors Ltd.,Capital Goods,VSTTILLERS,EQ,INE764D01017
VRL Logistics Ltd.,Services,VRLLOG,EQ,INE366I01010
Va Tech Wabag Ltd.,Utilities,WABAG,EQ,INE956G01038
Venky's (India) Ltd.,Fast Moving Consumer Goods,VENKEYS,EQ,INE398A01010
Vesuvius India Ltd.,Capital Goods,VESUVIUS,EQ,INE386A01015
Voltamp Transformers Ltd,Capital Goods,VOLTAMP,EQ,INE540H01012
Welspun Enterprises Ltd.,Construction,WELENT,EQ,INE625G01013
West Coast Paper Mills Ltd.,Forest Materials,WSTCSTPAPR,EQ,INE976A01021
Wockhardt Ltd.,Healthcare,WOCKPHARMA,EQ,INE049B01025
Wonderla Holidays Ltd.,Consumer Services,WONDERLA,EQ,INE066O01014
Zen Technologies Ltd.,Capital Goods,ZENTEC,EQ,INE251B01027
eMudhra Ltd.,Information Technology,EMUDHRA,EQ,INE01QM01018
