Company Name,Industry,Symbol,Series,ISIN Code
Biocon Ltd.,Healthcare,BIOCON.NS,EQ,INE376G01013
Bosch Ltd.,Automobile and Auto Components,BOSCHLTD.NS,EQ,INE323A01026
Britannia Industries Ltd.,Fast Moving Consumer Goods,BRITANNIA.NS,EQ,INE216A01030
CG Power and Industrial Solutions Ltd.,Capital Goods,CGPOWER.NS,EQ,INE067A01029
Canara Bank,Financial Services,CANBK.NS,EQ,INE476A01014
Cholamandalam Investment and Finance Company Ltd.,Financial Services,CHOLAFIN.NS,EQ,INE121A01024
Cipla Ltd.,Healthcare,CIPLA.NS,EQ,INE059A01026
Coal India Ltd.,Oil Gas & Consumable Fuels,COALINDIA.NS,EQ,INE522F01014
Coforge Ltd.,Information Technology,COFORGE.NS,EQ,INE591G01017
Colgate Palmolive (India) Ltd.,Fast Moving Consumer Goods,COLPAL.NS,EQ,INE259A01022
Container Corporation of India Ltd.,Services,CONCOR.NS,EQ,INE111A01025
Cummins India Ltd.,Capital Goods,CUMMINSIND.NS,EQ,INE298A01020
DLF Ltd.,Realty,DLF.NS,EQ,INE271C01023
Dabur India Ltd.,Fast Moving Consumer Goods,DABUR.NS,EQ,INE016A01026
Dalmia Bharat Ltd.,Construction Materials,DALBHARAT.NS,EQ,INE00R701025
Deepak Nitrite Ltd.,Chemicals,DEEPAKNTR.NS,EQ,INE288B01029
Delhivery Ltd.,Services,DELHIVERY.NS,EQ,INE148O01028
Divi's Laboratories Ltd.,Healthcare,DIVISLAB.NS,EQ,INE361B01024
Dixon Technologies (India) Ltd.,Consumer Durables,DIXON.NS,EQ,INE935N01020
Dr. Lal Path Labs Ltd.,Healthcare,LALPATHLAB.NS,EQ,INE600L01024
Dr. Reddy's Laboratories Ltd.,Healthcare,DRREDDY.NS,EQ,INE089A01023
Eicher Motors Ltd.,Automobile and Auto Components,EICHERMOT.NS,EQ,INE066A01021
Escorts Kubota Ltd.,Capital Goods,ESCORTS.NS,EQ,INE042A01014
FSN E-Commerce Ventures Ltd.,Consumer Services,NYKAA.NS,EQ,INE388Y01029
Federal Bank Ltd.,Financial Services,FEDERALBNK.NS,EQ,INE171A01029
Fertilisers and Chemicals Travancore Ltd.,Chemicals,FACT.NS,EQ,INE188A01015
Fortis Healthcare Ltd.,Healthcare,FORTIS.NS,EQ,INE061F01013
GAIL (India) Ltd.,Oil Gas & Consumable Fuels,GAIL.NS,EQ,INE129A01019
GMR Airports Infrastructure Ltd.,Services,GMRINFRA.NS,EQ,INE776C01039
Gland Pharma Ltd.,Healthcare,GLAND.NS,EQ,INE068V01023
Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,GODREJCP.NS,EQ,INE102D01028
Godrej Properties Ltd.,Realty,GODREJPROP.NS,EQ,INE484J01027
Grasim Industries Ltd.,Construction Materials,GRASIM.NS,EQ,INE047A01021
Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,GUJGASLTD.NS,EQ,INE844O01030
HCL Technologies Ltd.,Information Technology,HCLTECH.NS,EQ,INE860A01027
HDFC Asset Management Company Ltd.,Financial Services,HDFCAMC.NS,EQ,INE127D01025
HDFC Bank Ltd.,Financial Services,HDFCBANK.NS,EQ,INE040A01034
HDFC Life Insurance Company Ltd.,Financial Services,HDFCLIFE.NS,EQ,INE795G01014
Havells India Ltd.,Consumer Durables,HAVELLS.NS,EQ,INE176B01034
Hero MotoCorp Ltd.,Automobile and Auto Components,HEROMOTOCO.NS,EQ,INE158A01026
Hindalco Industries Ltd.,Metals & Mining,HINDALCO.NS,EQ,INE038A01020
Hindustan Aeronautics Ltd.,Capital Goods,HAL.NS,EQ,INE066F01020
Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,HINDPETRO.NS,EQ,INE094A01015
Hindustan Unilever Ltd.,Fast Moving Consumer Goods,HINDUNILVR.NS,EQ,INE030A01027
ICICI Bank Ltd.,Financial Services,ICICIBANK.NS,EQ,INE090A01021
ICICI Lombard General Insurance Company Ltd.,Financial Services,ICICIGI.NS,EQ,INE765G01017
ICICI Prudential Life Insurance Company Ltd.,Financial Services,ICICIPRULI.NS,EQ,INE726G01019
IDBI Bank Ltd.,Financial Services,IDBI.NS,EQ,INE008A01015
IDFC First Bank Ltd.,Financial Services,IDFCFIRSTB.NS,EQ,INE092T01019
ITC Ltd.,Fast Moving Consumer Goods,ITC.NS,EQ,INE154A01025
Indian Bank,Financial Services,INDIANB.NS,EQ,INE562A01011
Indian Hotels Co. Ltd.,Consumer Services,INDHOTEL.NS,EQ,INE053A01029
Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,IOC.NS,EQ,INE242A01010
Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,IRCTC.NS,EQ,INE335Y01020
Indian Railway Finance Corporation Ltd.,Financial Services,IRFC.NS,EQ,INE053F01010
Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,IGL.NS,EQ,INE203G01027
Indus Towers Ltd.,Telecommunication,INDUSTOWER.NS,EQ,INE121J01017
IndusInd Bank Ltd.,Financial Services,INDUSINDBK.NS,EQ,INE095A01012
Info Edge (India) Ltd.,Consumer Services,NAUKRI.NS,EQ,INE663F01024
Infosys Ltd.,Information Technology,INFY.NS,EQ,INE009A01021
InterGlobe Aviation Ltd.,Services,INDIGO.NS,EQ,INE646L01027
Ipca Laboratories Ltd.,Healthcare,IPCALAB.NS,EQ,INE571A01038
JSW Energy Ltd.,Power,JSWENERGY.NS,EQ,INE121E01018
JSW Infrastructure Ltd.,Services,JSWINFRA.NS,EQ,INE880J01026
JSW Steel Ltd.,Metals & Mining,JSWSTEEL.NS,EQ,INE019A01038
Jindal Steel & Power Ltd.,Metals & Mining,JINDALSTEL.NS,EQ,INE749A01030
Jio Financial Services Ltd.,Financial Services,JIOFIN.NS,EQ,INE758E01017
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD.NS,EQ,INE797F01020
KPIT Technologies Ltd.,Information Technology,KPITTECH.NS,EQ,INE04I401011
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL.NS,EQ,INE303R01014
Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK.NS,EQ,INE237A01028
L&T Finance Holdings Ltd.,Financial Services,L&TFH.NS,EQ,INE498L01015
L&T Technology Services Ltd.,Information Technology,LTTS.NS,EQ,INE010V01017
LIC Housing Finance Ltd.,Financial Services,LICHSGFIN.NS,EQ,INE115A01026
LTIMindtree Ltd.,Information Technology,LTIM.NS,EQ,INE214T01019
Larsen & Toubro Ltd.,Construction,LT.NS,EQ,INE018A01030
Laurus Labs Ltd.,Healthcare,LAURUSLABS.NS,EQ,INE947Q01028
Life Insurance Corporation of India,Financial Services,LICI.NS,EQ,INE0J1Y01017
Lupin Ltd.,Healthcare,LUPIN.NS,EQ,INE326A01037
MRF Ltd.,Automobile and Auto Components,MRF.NS,EQ,INE883A01011
Macrotech Developers Ltd.,Realty,LODHA.NS,EQ,INE670K01029
Mahindra & Mahindra Financial Services Ltd.,Financial Services,M&MFIN.NS,EQ,INE774D01024
Mahindra & Mahindra Ltd.,Automobile and Auto Components,M&M.NS,EQ,INE101A01026
Mankind Pharma Ltd.,Healthcare,MANKIND.NS,EQ,INE634S01028
Marico Ltd.,Fast Moving Consumer Goods,MARICO.NS,EQ,INE196A01026
Maruti Suzuki India Ltd.,Automobile and Auto Components,MARUTI.NS,EQ,INE585B01010
Max Financial Services Ltd.,Financial Services,MFSL.NS,EQ,INE180A01020
Max Healthcare Institute Ltd.,Healthcare,MAXHEALTH.NS,EQ,INE027H01010
Mazagoan Dock Shipbuilders Ltd.,Capital Goods,MAZDOCK.NS,EQ,INE249Z01012
MphasiS Ltd.,Information Technology,MPHASIS.NS,EQ,INE356A01018
NHPC Ltd.,Power,NHPC.NS,EQ,INE848E01016
NMDC Ltd.,Metals & Mining,NMDC.NS,EQ,INE584A01023
NTPC Ltd.,Power,NTPC.NS,EQ,INE733E01010
Nestle India Ltd.,Fast Moving Consumer Goods,NESTLEIND.NS,EQ,INE239A01024
Oberoi Realty Ltd.,Realty,OBEROIRLTY.NS,EQ,INE093I01010
Oil & Natural Gas Corporation Ltd.,Oil Gas & Consumable Fuels,ONGC.NS,EQ,INE213A01029
Oil India Ltd.,Oil Gas & Consumable Fuels,OIL.NS,EQ,INE274J01014
One 97 Communications Ltd.,Financial Services,PAYTM.NS,EQ,INE982J01020
Oracle Financial Services Software Ltd.,Information Technology,OFSS.NS,EQ,INE881D01027
PB Fintech Ltd.,Financial Services,POLICYBZR.NS,EQ,INE417T01026
PI Industries Ltd.,Chemicals,PIIND.NS,EQ,INE603J01030
Page Industries Ltd.,Textiles,PAGEIND.NS,EQ,INE761H01022
Patanjali Foods Ltd.,Fast Moving Consumer Goods,PATANJALI.NS,EQ,INE619A01035
Persistent Systems Ltd.,Information Technology,PERSISTENT.NS,EQ,INE262H01021
Petronet LNG Ltd.,Oil Gas & Consumable Fuels,PETRONET.NS,EQ,INE347G01014
Pidilite Industries Ltd.,Chemicals,PIDILITIND.NS,EQ,INE318A01026
Piramal Enterprises Ltd.,Financial Services,PEL.NS,EQ,INE140A01024
Polycab India Ltd.,Capital Goods,POLYCAB.NS,EQ,INE455K01017
Poonawalla Fincorp Ltd.,Financial Services,POONAWALLA.NS,EQ,INE511C01022
Power Finance Corporation Ltd.,Financial Services,PFC.NS,EQ,INE134E01011
Power Grid Corporation of India Ltd.,Power,POWERGRID.NS,EQ,INE752E01010
Prestige Estates Projects Ltd.,Realty,PRESTIGE.NS,EQ,INE811K01011
Punjab National Bank,Financial Services,PNB.NS,EQ,INE160A01022
REC Ltd.,Financial Services,RECLTD.NS,EQ,INE020B01018
Rail Vikas Nigam Ltd.,Construction,RVNL.NS,EQ,INE415G01027
Reliance Industries Ltd.,Oil Gas & Consumable Fuels,RELIANCE.NS,EQ,INE002A01018
SBI Cards and Payment Services Ltd.,Financial Services,SBICARD.NS,EQ,INE018E01016
SBI Life Insurance Company Ltd.,Financial Services,SBILIFE.NS,EQ,INE123W01016
SJVN Ltd.,Power,SJVN.NS,EQ,INE002L01015
SRF Ltd.,Chemicals,SRF.NS,EQ,INE647A01010
Samvardhana Motherson International Ltd.,Automobile and Auto Components,MOTHERSON.NS,EQ,INE775A01035
Shree Cement Ltd.,Construction Materials,SHREECEM.NS,EQ,INE070A01015
Shriram Finance Ltd.,Financial Services,SHRIRAMFIN.NS,EQ,INE721A01013
Siemens Ltd.,Capital Goods,SIEMENS.NS,EQ,INE003A01024
Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,SONACOMS.NS,EQ,INE073K01018
State Bank of India,Financial Services,SBIN.NS,EQ,INE062A01020
Steel Authority of India Ltd.,Metals & Mining,SAIL.NS,EQ,INE114A01011
Sun Pharmaceutical Industries Ltd.,Healthcare,SUNPHARMA.NS,EQ,INE044A01036
Sun TV Network Ltd.,Media Entertainment & Publication,SUNTV.NS,EQ,INE424H01027
Supreme Industries Ltd.,Capital Goods,SUPREMEIND.NS,EQ,INE195A01028
Suzlon Energy Ltd.,Capital Goods,SUZLON.NS,BE,INE040H01021
Syngene International Ltd.,Healthcare,SYNGENE.NS,EQ,INE398R01022
TVS Motor Company Ltd.,Automobile and Auto Components,TVSMOTOR.NS,EQ,INE494B01023
Tata Chemicals Ltd.,Chemicals,TATACHEM.NS,EQ,INE092A01019
Tata Communications Ltd.,Telecommunication,TATACOMM.NS,EQ,INE151A01013
Tata Consultancy Services Ltd.,Information Technology,TCS.NS,EQ,INE467B01029
Tata Consumer Products Ltd.,Fast Moving Consumer Goods,TATACONSUM.NS,EQ,INE192A01025
Tata Elxsi Ltd.,Information Technology,TATAELXSI.NS,EQ,INE670A01012
Tata Motors Ltd DVR,Automobile and Auto Components,TATAMTRDVR.NS,EQ,IN9155A01020
Tata Motors Ltd.,Automobile and Auto Components,TATAMOTORS.NS,EQ,INE155A01022
Tata Power Co. Ltd.,Power,TATAPOWER.NS,EQ,INE245A01021
Tata Steel Ltd.,Metals & Mining,TATASTEEL.NS,EQ,INE081A01020
Tata Technologies Ltd.,Information Technology,TATATECH.NS,EQ,INE142M01025
Tech Mahindra Ltd.,Information Technology,TECHM.NS,EQ,INE669C01036
Titan Company Ltd.,Consumer Durables,TITAN.NS,EQ,INE280A01028
Torrent Pharmaceuticals Ltd.,Healthcare,TORNTPHARM.NS,EQ,INE685A01028
Torrent Power Ltd.,Power,TORNTPOWER.NS,EQ,INE813H01021
Trent Ltd.,Consumer Services,TRENT.NS,EQ,INE849A01020
Tube Investments of India Ltd.,Automobile and Auto Components,TIINDIA.NS,EQ,INE974X01010
UPL Ltd.,Chemicals,UPL.NS,EQ,INE628A01036
UltraTech Cement Ltd.,Construction Materials,ULTRACEMCO.NS,EQ,INE481G01011
Union Bank of India,Financial Services,UNIONBANK.NS,EQ,INE692A01016
United Spirits Ltd.,Fast Moving Consumer Goods,MCDOWELL-N.NS,EQ,INE854D01024
Varun Beverages Ltd.,Fast Moving Consumer Goods,VBL.NS,EQ,INE200M01021
Vedanta Ltd.,Metals & Mining,VEDL.NS,EQ,INE205A01025
Vodafone Idea Ltd.,Telecommunication,IDEA.NS,EQ,INE669E01016
Voltas Ltd.,Consumer Durables,VOLTAS.NS,EQ,INE226A01021
Wipro Ltd.,Information Technology,WIPRO.NS,EQ,INE075A01022
Yes Bank Ltd.,Financial Services,YESBANK.NS,EQ,INE528G01035
Zee Entertainment Enterprises Ltd.,Media Entertainment & Publication,ZEEL.NS,EQ,INE256A01028
Zomato Ltd.,Consumer Services,ZOMATO.NS,EQ,INE758T01015
Zydus Lifesciences Ltd.,Healthcare,ZYDUSLIFE.NS,EQ,INE010B01027
