Company Name,Industry,Symbol,Series,ISIN Code
Motherson Sumi Wiring India Ltd.,Automobile and Auto Components,MSUMI.NS,EQ,INE0FS801015
Motilal Oswal Financial Services Ltd.,Financial Services,MOTILALOFS.NS,EQ,INE338I01027
MphasiS Ltd.,Information Technology,MPHASIS.NS,EQ,INE356A01018
Multi Commodity Exchange of India Ltd.,Financial Services,MCX.NS,EQ,INE745G01035
Muthoot Finance Ltd.,Financial Services,MUTHOOTFIN.NS,EQ,INE414G01012
NATCO Pharma Ltd.,Healthcare,NATCOPHARM.NS,EQ,INE987B01026
NBCC (India) Ltd.,Construction,NBCC.NS,EQ,INE095N01031
NCC Ltd.,Construction,NCC.NS,EQ,INE868B01028
NHPC Ltd.,Power,NHPC.NS,EQ,INE848E01016
NLC India Ltd.,Power,NLCINDIA.NS,EQ,INE589A01014
NMDC Ltd.,Metals & Mining,NMDC.NS,EQ,INE584A01023
NMDC Steel Ltd.,Metals & Mining,NSLNISP.NS,EQ,INE0NNS01018
NTPC Ltd.,Power,NTPC.NS,EQ,INE733E01010
Narayana Hrudayalaya Ltd.,Healthcare,NH.NS,EQ,INE410P01011
National Aluminium Co. Ltd.,Metals & Mining,NATIONALUM.NS,EQ,INE139A01034
Navin Fluorine International Ltd.,Chemicals,NAVINFLUOR.NS,EQ,INE048G01026
Nestle India Ltd.,Fast Moving Consumer Goods,NESTLEIND.NS,EQ,INE239A01024
Network18 Media & Investments Ltd.,Media Entertainment & Publication,NETWORK18.NS,EQ,INE870H01013
Nippon Life India Asset Management Ltd.,Financial Services,NAM-INDIA.NS,EQ,INE298J01013
Nuvama Wealth Management Ltd.,Financial Services,NUVAMA.NS,EQ,INE531F01015
Nuvoco Vistas Corporation Ltd.,Construction Materials,NUVOCO.NS,EQ,INE118D01016
Oberoi Realty Ltd.,Realty,OBEROIRLTY.NS,EQ,INE093I01010
Oil & Natural Gas Corporation Ltd.,Oil Gas & Consumable Fuels,ONGC.NS,EQ,INE213A01029
Oil India Ltd.,Oil Gas & Consumable Fuels,OIL.NS,EQ,INE274J01014
Olectra Greentech Ltd.,Automobile and Auto Components,OLECTRA.NS,EQ,INE260D01016
One 97 Communications Ltd.,Financial Services,PAYTM.NS,EQ,INE982J01020
Oracle Financial Services Software Ltd.,Information Technology,OFSS.NS,EQ,INE881D01027
PB Fintech Ltd.,Financial Services,POLICYBZR.NS,EQ,INE417T01026
PCBL Ltd.,Chemicals,PCBL.NS,EQ,INE602A01031
PI Industries Ltd.,Chemicals,PIIND.NS,EQ,INE603J01030
PNB Housing Finance Ltd.,Financial Services,PNBHOUSING.NS,EQ,INE572E01012
PNC Infratech Ltd.,Construction,PNCINFRA.NS,EQ,INE195J01029
PVR INOX Ltd.,Media Entertainment & Publication,PVRINOX.NS,EQ,INE191H01014
Page Industries Ltd.,Textiles,PAGEIND.NS,EQ,INE761H01022
Patanjali Foods Ltd.,Fast Moving Consumer Goods,PATANJALI.NS,EQ,INE619A01035
Persistent Systems Ltd.,Information Technology,PERSISTENT.NS,EQ,INE262H01021
Petronet LNG Ltd.,Oil Gas & Consumable Fuels,PETRONET.NS,EQ,INE347G01014
Phoenix Mills Ltd.,Realty,PHOENIXLTD.NS,EQ,INE211B01039
Pidilite Industries Ltd.,Chemicals,PIDILITIND.NS,EQ,INE318A01026
Piramal Enterprises Ltd.,Financial Services,PEL.NS,EQ,INE140A01024
Piramal Pharma Ltd.,Healthcare,PPLPHARMA.NS,EQ,INE0DK501011
Poly Medicure Ltd.,Healthcare,POLYMED.NS,EQ,INE205C01021
Polycab India Ltd.,Capital Goods,POLYCAB.NS,EQ,INE455K01017
Poonawalla Fincorp Ltd.,Financial Services,POONAWALLA.NS,EQ,INE511C01022
Power Finance Corporation Ltd.,Financial Services,PFC.NS,EQ,INE134E01011
Power Grid Corporation of India Ltd.,Power,POWERGRID.NS,EQ,INE752E01010
Praj Industries Ltd.,Capital Goods,PRAJIND.NS,EQ,INE074A01025
Prestige Estates Projects Ltd.,Realty,PRESTIGE.NS,EQ,INE811K01011
Prince Pipes and Fittings Ltd.,Capital Goods,PRINCEPIPE.NS,EQ,INE689W01016
Prism Johnson Ltd.,Construction Materials,PRSMJOHNSN.NS,EQ,INE010A01011
Procter & Gamble Hygiene & Health Care Ltd.,Fast Moving Consumer Goods,PGHH.NS,EQ,INE179A01014
Punjab National Bank,Financial Services,PNB.NS,EQ,INE160A01022
Quess Corp Ltd.,Services,QUESS.NS,EQ,INE615P01015
R R Kabel Ltd.,Capital Goods,RRKABEL.NS,EQ,INE777K01022
RBL Bank Ltd.,Financial Services,RBLBANK.NS,EQ,INE976G01028
REC Ltd.,Financial Services,RECLTD.NS,EQ,INE020B01018
RHI MAGNESITA INDIA LTD.,Capital Goods,RHIM.NS,EQ,INE743M01012
RITES Ltd.,Construction,RITES.NS,EQ,INE320J01015
Radico Khaitan Ltd,Fast Moving Consumer Goods,RADICO.NS,EQ,INE944F01028
Rail Vikas Nigam Ltd.,Construction,RVNL.NS,EQ,INE415G01027
Railtel Corporation Of India Ltd.,Telecommunication,RAILTEL.NS,EQ,INE0DD101019
Rainbow Childrens Medicare Ltd.,Healthcare,RAINBOW.NS,EQ,INE961O01016
Rajesh Exports Ltd.,Consumer Durables,RAJESHEXPO.NS,EQ,INE343B01030
Ramkrishna Forgings Ltd.,Automobile and Auto Components,RKFORGE.NS,EQ,INE399G01023
Rashtriya Chemicals & Fertilizers Ltd.,Chemicals,RCF.NS,EQ,INE027A01015
Ratnamani Metals & Tubes Ltd.,Capital Goods,RATNAMANI.NS,EQ,INE703B01027
RattanIndia Enterprises Ltd.,Consumer Services,RTNINDIA.NS,EQ,INE834M01019
Raymond Ltd.,Textiles,RAYMOND.NS,EQ,INE301A01014
Redington Ltd.,Services,REDINGTON.NS,EQ,INE891D01026
Reliance Industries Ltd.,Oil Gas & Consumable Fuels,RELIANCE.NS,EQ,INE002A01018
Restaurant Brands Asia Ltd.,Consumer Services,RBA.NS,EQ,INE07T201019
Route Mobile Ltd.,Telecommunication,ROUTE.NS,EQ,INE450U01017
SBFC Finance Ltd.,Financial Services,SBFC.NS,EQ,INE423Y01016
SBI Cards and Payment Services Ltd.,Financial Services,SBICARD.NS,EQ,INE018E01016
SBI Life Insurance Company Ltd.,Financial Services,SBILIFE.NS,EQ,INE123W01016
SJVN Ltd.,Power,SJVN.NS,EQ,INE002L01015
SKF India Ltd.,Capital Goods,SKFINDIA.NS,EQ,INE640A01023
SRF Ltd.,Chemicals,SRF.NS,EQ,INE647A01010
Safari Industries (India) Ltd.,Consumer Durables,SAFARI.NS,EQ,INE429E01023
Samvardhana Motherson International Ltd.,Automobile and Auto Components,MOTHERSON.NS,EQ,INE775A01035
Sanofi India Ltd.,Healthcare,SANOFI.NS,EQ,INE058A01010
Sapphire Foods India Ltd.,Consumer Services,SAPPHIRE.NS,EQ,INE806T01012
Saregama India Ltd,Media Entertainment & Publication,SAREGAMA.NS,EQ,INE979A01025
Schaeffler India Ltd.,Automobile and Auto Components,SCHAEFFLER.NS,EQ,INE513A01022
Schneider Electric Infrastructure Ltd.,Capital Goods,SCHNEIDER.NS,BE,INE839M01018
Shree Cement Ltd.,Construction Materials,SHREECEM.NS,EQ,INE070A01015
Shree Renuka Sugars Ltd.,Fast Moving Consumer Goods,RENUKA.NS,EQ,INE087H01022
Shriram Finance Ltd.,Financial Services,SHRIRAMFIN.NS,EQ,INE721A01013
Shyam Metalics and Energy Ltd.,Capital Goods,SHYAMMETL.NS,EQ,INE810G01011
Siemens Ltd.,Capital Goods,SIEMENS.NS,EQ,INE003A01024
Signatureglobal (India) Ltd.,Realty,SIGNATURE.NS,EQ,INE903U01023
Sobha Ltd.,Realty,SOBHA.NS,EQ,INE671H01015
Solar Industries India Ltd.,Chemicals,SOLARINDS.NS,EQ,INE343H01029
Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,SONACOMS.NS,EQ,INE073K01018
Sonata Software Ltd.,Information Technology,SONATSOFTW.NS,EQ,INE269A01021
Star Health and Allied Insurance Company Ltd.,Financial Services,STARHEALTH.NS,EQ,INE575P01011
State Bank of India,Financial Services,SBIN.NS,EQ,INE062A01020
Steel Authority of India Ltd.,Metals & Mining,SAIL.NS,EQ,INE114A01011
Sterling and Wilson Renewable Energy Ltd.,Construction,SWSOLAR.NS,EQ,INE00M201021
Sterlite Technologies Ltd.,Telecommunication,STLTECH.NS,EQ,INE089C01029
Sumitomo Chemical India Ltd.,Chemicals,SUMICHEM.NS,EQ,INE258G01013
Sun Pharma Advanced Research Company Ltd.,Healthcare,SPARC.NS,EQ,INE232I01014
Sun Pharmaceutical Industries Ltd.,Healthcare,SUNPHARMA.NS,EQ,INE044A01036
Sun TV Network Ltd.,Media Entertainment & Publication,SUNTV.NS,EQ,INE424H01027
Sundaram Finance Ltd.,Financial Services,SUNDARMFIN.NS,EQ,INE660A01013
Sundram Fasteners Ltd.,Automobile and Auto Components,SUNDRMFAST.NS,EQ,INE387A01021
Sunteck Realty Ltd.,Realty,SUNTECK.NS,EQ,INE805D01034
Supreme Industries Ltd.,Capital Goods,SUPREMEIND.NS,EQ,INE195A01028
Suven Pharmaceuticals Ltd.,Healthcare,SUVENPHAR.NS,EQ,INE03QK01018
Suzlon Energy Ltd.,Capital Goods,SUZLON.NS,BE,INE040H01021
Swan Energy Ltd.,Diversified,SWANENERGY.NS,EQ,INE665A01038
Syngene International Ltd.,Healthcare,SYNGENE.NS,EQ,INE398R01022
Syrma SGS Technology Ltd.,Capital Goods,SYRMA.NS,EQ,INE0DYJ01015
TV18 Broadcast Ltd.,Media Entertainment & Publication,TV18BRDCST.NS,EQ,INE886H01027
TVS Motor Company Ltd.,Automobile and Auto Components,TVSMOTOR.NS,EQ,INE494B01023
TVS Supply Chain Solutions Ltd.,Services,TVSSCS.NS,EQ,INE395N01027
Tamilnad Mercantile Bank Ltd.,Financial Services,TMB.NS,EQ,INE668A01016
Tanla Platforms Ltd.,Information Technology,TANLA.NS,EQ,INE483C01032
Tata Chemicals Ltd.,Chemicals,TATACHEM.NS,EQ,INE092A01019
Tata Communications Ltd.,Telecommunication,TATACOMM.NS,EQ,INE151A01013
Tata Consultancy Services Ltd.,Information Technology,TCS.NS,EQ,INE467B01029
Tata Consumer Products Ltd.,Fast Moving Consumer Goods,TATACONSUM.NS,EQ,INE192A01025
Tata Elxsi Ltd.,Information Technology,TATAELXSI.NS,EQ,INE670A01012
Tata Investment Corporation Ltd.,Financial Services,TATAINVEST.NS,BE,INE672A01018
Tata Motors Ltd DVR,Automobile and Auto Components,TATAMTRDVR.NS,EQ,IN9155A01020
Tata Motors Ltd.,Automobile and Auto Components,TATAMOTORS.NS,EQ,INE155A01022
Tata Power Co. Ltd.,Power,TATAPOWER.NS,EQ,INE245A01021
Tata Steel Ltd.,Metals & Mining,TATASTEEL.NS,EQ,INE081A01020
Tata Technologies Ltd.,Information Technology,TATATECH.NS,EQ,INE142M01025
Tata Teleservices (Maharashtra) Ltd.,Telecommunication,TTML.NS,EQ,INE517B01013
Tech Mahindra Ltd.,Information Technology,TECHM.NS,EQ,INE669C01036
Tejas Networks Ltd.,Telecommunication,TEJASNET.NS,EQ,INE010J01012
The New India Assurance Company Ltd.,Financial Services,NIACL.NS,EQ,INE470Y01017
The Ramco Cements Ltd.,Construction Materials,RAMCOCEM.NS,EQ,INE331A01037
Thermax Ltd.,Capital Goods,THERMAX.NS,EQ,INE152A01029
Timken India Ltd.,Capital Goods,TIMKEN.NS,EQ,INE325A01013
Titagarh Rail Systems Ltd.,Capital Goods,TITAGARH.NS,EQ,INE615H01020
Titan Company Ltd.,Consumer Durables,TITAN.NS,EQ,INE280A01028
Torrent Pharmaceuticals Ltd.,Healthcare,TORNTPHARM.NS,EQ,INE685A01028
Torrent Power Ltd.,Power,TORNTPOWER.NS,EQ,INE813H01021
Trent Ltd.,Consumer Services,TRENT.NS,EQ,INE849A01020
Trident Ltd.,Textiles,TRIDENT.NS,EQ,INE064C01022
Triveni Engineering & Industries Ltd.,Fast Moving Consumer Goods,TRIVENI.NS,EQ,INE256C01024
Triveni Turbine Ltd.,Capital Goods,TRITURBINE.NS,EQ,INE152M01016
Tube Investments of India Ltd.,Automobile and Auto Components,TIINDIA.NS,EQ,INE974X01010
UCO Bank,Financial Services,UCOBANK.NS,EQ,INE691A01018
UNO Minda Ltd.,Automobile and Auto Components,UNOMINDA.NS,EQ,INE405E01023
UPL Ltd.,Chemicals,UPL.NS,EQ,INE628A01036
UTI Asset Management Company Ltd.,Financial Services,UTIAMC.NS,EQ,INE094J01016
Ujjivan Small Finance Bank Ltd.,Financial Services,UJJIVANSFB.NS,EQ,INE551W01018
UltraTech Cement Ltd.,Construction Materials,ULTRACEMCO.NS,EQ,INE481G01011
Union Bank of India,Financial Services,UNIONBANK.NS,EQ,INE692A01016
United Breweries Ltd.,Fast Moving Consumer Goods,UBL.NS,EQ,INE686F01025
United Spirits Ltd.,Fast Moving Consumer Goods,MCDOWELL-N.NS,EQ,INE854D01024
Usha Martin Ltd.,Capital Goods,USHAMART.NS,EQ,INE228A01035
V-Guard Industries Ltd.,Consumer Durables,VGUARD.NS,EQ,INE951I01027
V.I.P. Industries Ltd.,Consumer Durables,VIPIND.NS,EQ,INE054A01027
Vaibhav Global Ltd.,Consumer Durables,VAIBHAVGBL.NS,EQ,INE884A01027
Vardhman Textiles Ltd.,Textiles,VTL.NS,EQ,INE825A01020
Varroc Engineering Ltd.,Automobile and Auto Components,VARROC.NS,EQ,INE665L01035
Varun Beverages Ltd.,Fast Moving Consumer Goods,VBL.NS,EQ,INE200M01021
Vedant Fashions Ltd.,Consumer Services,MANYAVAR.NS,EQ,INE825V01034
Vedanta Ltd.,Metals & Mining,VEDL.NS,EQ,INE205A01025
Vijaya Diagnostic Centre Ltd.,Healthcare,VIJAYA.NS,EQ,INE043W01024
Vodafone Idea Ltd.,Telecommunication,IDEA.NS,EQ,INE669E01016
Voltas Ltd.,Consumer Durables,VOLTAS.NS,EQ,INE226A01021
Welspun Corp Ltd.,Capital Goods,WELCORP.NS,EQ,INE191B01025
Welspun Living Ltd.,Textiles,WELSPUNLIV.NS,EQ,INE192B01031
Westlife Foodworld Ltd.,Consumer Services,WESTLIFE.NS,EQ,INE274F01020
Whirlpool of India Ltd.,Consumer Durables,WHIRLPOOL.NS,EQ,INE716A01013
Wipro Ltd.,Information Technology,WIPRO.NS,EQ,INE075A01022
Yes Bank Ltd.,Financial Services,YESBANK.NS,EQ,INE528G01035
ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,ZFCVINDIA.NS,EQ,INE342J01019
Zee Entertainment Enterprises Ltd.,Media Entertainment & Publication,ZEEL.NS,EQ,INE256A01028
Zensar Technolgies Ltd.,Information Technology,ZENSARTECH.NS,EQ,INE520A01027
Zomato Ltd.,Consumer Services,ZOMATO.NS,EQ,INE758T01015
Zydus Lifesciences Ltd.,Healthcare,ZYDUSLIFE.NS,EQ,INE010B01027
eClerx Services Ltd.,Services,ECLERX.NS,EQ,INE738I01010
