Company Name,Industry,Symbol,Series,ISIN Code
IRB Infrastructure Developers Ltd.,Construction,IRB.NS,EQ,INE821I01022
IRCON International Ltd.,Construction,IRCON.NS,EQ,INE962Y01021
ITC Ltd.,Fast Moving Consumer Goods,ITC.NS,EQ,INE154A01025
ITD Cementation India Ltd.,Construction,ITDCEM.NS,EQ,INE686A01026
ITI Ltd.,Telecommunication,ITI.NS,EQ,INE248A01017
Ideaforge Technology Ltd.,Capital Goods,IDEAFORGE.NS,EQ,INE349Y01013
India Cements Ltd.,Construction Materials,INDIACEM.NS,EQ,INE383A01012
India Glycols Ltd.,Chemicals,INDIAGLYCO.NS,EQ,INE560A01015
India Pesticides Ltd.,Chemicals,IPL.NS,EQ,INE0D6701023
India Shelter Finance Corporation Ltd.,Financial Services,INDIASHLTR.NS,EQ,INE922K01024
Indiabulls Housing Finance Ltd.,Financial Services,IBULHSGFIN.NS,EQ,INE148I01020
Indiabulls Real Estate Ltd.,Realty,IBREALEST.NS,EQ,INE069I01010
Indiamart Intermesh Ltd.,Consumer Services,INDIAMART.NS,EQ,INE933S01016
Indian Bank,Financial Services,INDIANB.NS,EQ,INE562A01011
Indian Energy Exchange Ltd.,Financial Services,IEX.NS,EQ,INE022Q01020
Indian Hotels Co. Ltd.,Consumer Services,INDHOTEL.NS,EQ,INE053A01029
Indian Metals & Ferro Alloys Ltd.,Metals & Mining,IMFA.NS,EQ,INE919H01018
Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,IOC.NS,EQ,INE242A01010
Indian Overseas Bank,Financial Services,IOB.NS,EQ,INE565A01014
Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,IRCTC.NS,EQ,INE335Y01020
Indian Railway Finance Corporation Ltd.,Financial Services,IRFC.NS,EQ,INE053F01010
Indigo Paints Ltd.,Consumer Durables,INDIGOPNTS.NS,EQ,INE09VQ01012
Indo Count Industries Ltd.,Textiles,ICIL.NS,EQ,INE483B01026
Indoco Remedies Ltd.,Healthcare,INDOCO.NS,EQ,INE873D01024
Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,IGL.NS,EQ,INE203G01027
Indus Towers Ltd.,Telecommunication,INDUSTOWER.NS,EQ,INE121J01017
IndusInd Bank Ltd.,Financial Services,INDUSINDBK.NS,EQ,INE095A01012
Infibeam Avenues Ltd.,Financial Services,INFIBEAM.NS,EQ,INE483S01020
Info Edge (India) Ltd.,Consumer Services,NAUKRI.NS,EQ,INE663F01024
Infosys Ltd.,Information Technology,INFY.NS,EQ,INE009A01021
Ingersoll Rand (India) Ltd.,Capital Goods,INGERRAND.NS,EQ,INE177A01018
Inox Wind Ltd.,Capital Goods,INOXWIND.NS,EQ,INE066P01011
Intellect Design Arena Ltd.,Information Technology,INTELLECT.NS,EQ,INE306R01017
InterGlobe Aviation Ltd.,Services,INDIGO.NS,EQ,INE646L01027
Ion Exchange (India) Ltd.,Utilities,IONEXCHANG.NS,EQ,INE570A01022
Ipca Laboratories Ltd.,Healthcare,IPCALAB.NS,EQ,INE571A01038
Isgec Heavy Engineering Ltd.,Construction,ISGEC.NS,EQ,INE858B01029
J.B. Chemicals & Pharmaceuticals Ltd.,Healthcare,JBCHEPHARM.NS,EQ,INE572A01036
J.K. Cement Ltd.,Construction Materials,JKCEMENT.NS,EQ,INE823G01014
J.Kumar Infraprojects Ltd.,Construction,JKIL.NS,EQ,INE576I01022
JBM Auto Ltd.,Automobile and Auto Components,JBMA.NS,EQ,INE927D01044
JK Lakshmi Cement Ltd.,Construction Materials,JKLAKSHMI.NS,EQ,INE786A01032
JK Paper Ltd.,Forest Materials,JKPAPER.NS,EQ,INE789E01012
JK Tyre & Industries Ltd.,Automobile and Auto Components,JKTYRE.NS,EQ,INE573A01042
JM Financial Ltd.,Financial Services,JMFINANCIL.NS,EQ,INE780C01023
JSW Energy Ltd.,Power,JSWENERGY.NS,EQ,INE121E01018
JSW Holdings Ltd.,Financial Services,JSWHL.NS,EQ,INE824G01012
JSW Infrastructure Ltd.,Services,JSWINFRA.NS,EQ,INE880J01026
JSW Steel Ltd.,Metals & Mining,JSWSTEEL.NS,EQ,INE019A01038
JTEKT India Ltd.,Automobile and Auto Components,JTEKTINDIA.NS,EQ,INE643A01035
JTL Industries Ltd.,Capital Goods,JTLIND.NS,EQ,INE391J01024
Jai Balaji Industries Ltd.,Metals & Mining,JAIBALAJI.NS,BE,INE091G01018
Jai Corp Ltd.,Capital Goods,JAICORPLTD.NS,EQ,INE070D01027
Jain Irrigation Systems Ltd.,Capital Goods,JISLJALEQS.NS,EQ,INE175A01038
Jaiprakash Associates Ltd.,Construction,JPASSOCIAT.NS,EQ,INE455F01025
Jaiprakash Power Ventures Ltd.,Power,JPPOWER.NS,BE,INE351F01018
Jammu & Kashmir Bank Ltd.,Financial Services,J&KBANK.NS,EQ,INE168A01041
Jamna Auto Industries Ltd.,Automobile and Auto Components,JAMNAAUTO.NS,EQ,INE039C01032
Jindal Saw Ltd.,Capital Goods,JINDALSAW.NS,EQ,INE324A01024
Jindal Stainless Ltd.,Metals & Mining,JSL.NS,EQ,INE220G01021
Jindal Steel & Power Ltd.,Metals & Mining,JINDALSTEL.NS,EQ,INE749A01030
Jindal Worldwide Ltd.,Textiles,JINDWORLD.NS,EQ,INE247D01039
Jio Financial Services Ltd.,Financial Services,JIOFIN.NS,EQ,INE758E01017
Johnson Controls - Hitachi Air Conditioning India Ltd.,Consumer Durables,JCHAC.NS,EQ,INE782A01015
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD.NS,EQ,INE797F01020
Jubilant Ingrevia Ltd.,Chemicals,JUBLINGREA.NS,EQ,INE0BY001018
Jubilant Pharmova Ltd.,Healthcare,JUBLPHARMA.NS,EQ,INE700A01033
Jupiter Life Line Hospitals Ltd.,Healthcare,JLHL.NS,EQ,INE682M01012
Jupiter Wagons Ltd.,Capital Goods,JWL.NS,EQ,INE209L01016
Justdial Ltd.,Consumer Services,JUSTDIAL.NS,EQ,INE599M01018
Jyothy Labs Ltd.,Fast Moving Consumer Goods,JYOTHYLAB.NS,EQ,INE668F01031
Jyoti CNC Automation Ltd.,Capital Goods,JYOTICNC.NS,EQ,INE980O01024
K.P.R. Mill Ltd.,Textiles,KPRMILL.NS,EQ,INE930H01031
KEI Industries Ltd.,Capital Goods,KEI.NS,EQ,INE878B01027
KNR Constructions Ltd.,Construction,KNRCON.NS,EQ,INE634I01029
KPI Green Energy Ltd.,Power,KPIGREEN.NS,EQ,INE542W01017
KPIT Technologies Ltd.,Information Technology,KPITTECH.NS,EQ,INE04I401011
KRBL Ltd.,Fast Moving Consumer Goods,KRBL.NS,EQ,INE001B01026
KSB Ltd.,Capital Goods,KSB.NS,EQ,INE999A01015
Kajaria Ceramics Ltd.,Consumer Durables,KAJARIACER.NS,EQ,INE217B01036
Kalpataru Projects International Ltd.,Construction,KPIL.NS,EQ,INE220B01022
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL.NS,EQ,INE303R01014
Kansai Nerolac Paints Ltd.,Consumer Durables,KANSAINER.NS,EQ,INE531A01024
Karnataka Bank Ltd.,Financial Services,KTKBANK.NS,EQ,INE614B01018
Karur Vysya Bank Ltd.,Financial Services,KARURVYSYA.NS,EQ,INE036D01028
Kaveri Seed Company Ltd.,Fast Moving Consumer Goods,KSCL.NS,EQ,INE455I01029
Kaynes Technology India Ltd.,Capital Goods,KAYNES.NS,EQ,INE918Z01012
Kec International Ltd.,Construction,KEC.NS,EQ,INE389H01022
Kesoram Industries Ltd.,Construction Materials,KESORAMIND.NS,EQ,INE087A01019
Kfin Technologies Ltd.,Financial Services,KFINTECH.NS,EQ,INE138Y01010
Kirloskar Brothers Ltd.,Capital Goods,KIRLOSBROS.NS,EQ,INE732A01036
Kirloskar Oil Eng Ltd.,Capital Goods,KIRLOSENG.NS,EQ,INE146L01010
Kolte-Patil Developers Ltd.,Realty,KOLTEPATIL.NS,EQ,INE094I01018
Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK.NS,EQ,INE237A01028
Krishna Institute of Medical Sciences Ltd.,Healthcare,KIMS.NS,EQ,INE967H01017
Krsnaa Diagnostics Ltd.,Healthcare,KRSNAA.NS,EQ,INE08LI01020
L&T Finance Holdings Ltd.,Financial Services,L&TFH.NS,EQ,INE498L01015
L&T Technology Services Ltd.,Information Technology,LTTS.NS,EQ,INE010V01017
LG Balakrishnan & Bros Ltd.,Automobile and Auto Components,LGBBROSLTD.NS,EQ,INE337A01034
LIC Housing Finance Ltd.,Financial Services,LICHSGFIN.NS,EQ,INE115A01026
LT Foods Ltd.,Fast Moving Consumer Goods,LTFOODS.NS,EQ,INE818H01020
LTIMindtree Ltd.,Information Technology,LTIM.NS,EQ,INE214T01019
La Opala RG Ltd.,Consumer Durables,LAOPALA.NS,EQ,INE059D01020
Landmark Cars Ltd.,Automobile and Auto Components,LANDMARK.NS,EQ,INE559R01029
Larsen & Toubro Ltd.,Construction,LT.NS,EQ,INE018A01030
Latent View Analytics Ltd.,Information Technology,LATENTVIEW.NS,EQ,INE0I7C01011
Laurus Labs Ltd.,Healthcare,LAURUSLABS.NS,EQ,INE947Q01028
Laxmi Organic Industries Ltd.,Chemicals,LXCHEM.NS,EQ,INE576O01020
Lemon Tree Hotels Ltd.,Consumer Services,LEMONTREE.NS,EQ,INE970X01018
Life Insurance Corporation of India,Financial Services,LICI.NS,EQ,INE0J1Y01017
Linde India Ltd.,Chemicals,LINDEINDIA.NS,EQ,INE473A01011
Lloyds Engineering Works Ltd.,Capital Goods,LLOYDSENGG.NS,EQ,INE093R01011
Lloyds Metals And Energy Ltd.,Metals & Mining,LLOYDSME.NS,EQ,INE281B01032
Lupin Ltd.,Healthcare,LUPIN.NS,EQ,INE326A01037
Lux Industries Ltd.,Textiles,LUXIND.NS,EQ,INE150G01020
MAS Financial Services Ltd.,Financial Services,MASFIN.NS,EQ,INE348L01012
MMTC Ltd.,Services,MMTC.NS,EQ,INE123F01029
MOIL Ltd.,Metals & Mining,MOIL.NS,EQ,INE490G01020
MRF Ltd.,Automobile and Auto Components,MRF.NS,EQ,INE883A01011
MSTC Ltd.,Services,MSTCLTD.NS,EQ,INE255X01014
MTAR Technologies Ltd.,Capital Goods,MTARTECH.NS,EQ,INE864I01014
Macrotech Developers Ltd.,Realty,LODHA.NS,EQ,INE670K01029
Mahanagar Gas Ltd.,Oil Gas & Consumable Fuels,MGL.NS,EQ,INE002S01010
Maharashtra Seamless Ltd.,Capital Goods,MAHSEAMLES.NS,EQ,INE271B01025
Mahindra & Mahindra Financial Services Ltd.,Financial Services,M&MFIN.NS,EQ,INE774D01024
Mahindra & Mahindra Ltd.,Automobile and Auto Components,M&M.NS,EQ,INE101A01026
Mahindra Holidays & Resorts India Ltd.,Consumer Services,MHRIL.NS,EQ,INE998I01010
Mahindra Lifespace Developers Ltd.,Realty,MAHLIFE.NS,EQ,INE813A01018
Mahindra Logistics Ltd.,Services,MAHLOG.NS,EQ,INE766P01016
Maithan Alloys Ltd.,Metals & Mining,MAITHANALL.NS,EQ,INE683C01011
Man Infraconstruction Ltd.,Construction,MANINFRA.NS,EQ,INE949H01023
Manappuram Finance Ltd.,Financial Services,MANAPPURAM.NS,EQ,INE522D01027
Mangalore Refinery & Petrochemicals Ltd.,Oil Gas & Consumable Fuels,MRPL.NS,EQ,INE103A01014
Mankind Pharma Ltd.,Healthcare,MANKIND.NS,EQ,INE634S01028
Marico Ltd.,Fast Moving Consumer Goods,MARICO.NS,EQ,INE196A01026
Marksans Pharma Ltd.,Healthcare,MARKSANS.NS,EQ,INE750C01026
Maruti Suzuki India Ltd.,Automobile and Auto Components,MARUTI.NS,EQ,INE585B01010
Mastek Ltd.,Information Technology,MASTEK.NS,EQ,INE759A01021
Max Financial Services Ltd.,Financial Services,MFSL.NS,EQ,INE180A01020
Max Healthcare Institute Ltd.,Healthcare,MAXHEALTH.NS,EQ,INE027H01010
Mazagoan Dock Shipbuilders Ltd.,Capital Goods,MAZDOCK.NS,EQ,INE249Z01012
Medplus Health Services Ltd.,Consumer Services,MEDPLUS.NS,EQ,INE804L01022
Metro Brands Ltd.,Consumer Durables,METROBRAND.NS,EQ,INE317I01021
Metropolis Healthcare Ltd.,Healthcare,METROPOLIS.NS,EQ,INE112L01020
Minda Corporation Ltd.,Automobile and Auto Components,MINDACORP.NS,EQ,INE842C01021
Mishra Dhatu Nigam Ltd.,Capital Goods,MIDHANI.NS,EQ,INE099Z01011
Motherson Sumi Wiring India Ltd.,Automobile and Auto Components,MSUMI.NS,EQ,INE0FS801015
Motilal Oswal Financial Services Ltd.,Financial Services,MOTILALOFS.NS,EQ,INE338I01027
MphasiS Ltd.,Information Technology,MPHASIS.NS,EQ,INE356A01018
Mrs. Bectors Food Specialities Ltd.,Fast Moving Consumer Goods,BECTORFOOD.NS,EQ,INE495P01012
Multi Commodity Exchange of India Ltd.,Financial Services,MCX.NS,EQ,INE745G01035
Muthoot Finance Ltd.,Financial Services,MUTHOOTFIN.NS,EQ,INE414G01012
Muthoot Microfin Ltd.,Financial Services,MUTHOOTMF.NS,EQ,INE046W01019
NATCO Pharma Ltd.,Healthcare,NATCOPHARM.NS,EQ,INE987B01026
NBCC (India) Ltd.,Construction,NBCC.NS,EQ,INE095N01031
NCC Ltd.,Construction,NCC.NS,EQ,INE868B01028
NESCO Ltd.,Services,NESCO.NS,EQ,INE317F01035
NHPC Ltd.,Power,NHPC.NS,EQ,INE848E01016
NIIT Learning Systems Ltd.,Consumer Services,NIITMTS.NS,EQ,INE342G01023
NLC India Ltd.,Power,NLCINDIA.NS,EQ,INE589A01014
NMDC Ltd.,Metals & Mining,NMDC.NS,EQ,INE584A01023
NMDC Steel Ltd.,Metals & Mining,NSLNISP.NS,EQ,INE0NNS01018
NOCIL Ltd.,Chemicals,NOCIL.NS,EQ,INE163A01018
NRB Bearings Ltd.,Automobile and Auto Components,NRBBEARING.NS,EQ,INE349A01021
NTPC Ltd.,Power,NTPC.NS,EQ,INE733E01010
Narayana Hrudayalaya Ltd.,Healthcare,NH.NS,EQ,INE410P01011
National Aluminium Co. Ltd.,Metals & Mining,NATIONALUM.NS,EQ,INE139A01034
National Fertilizers Ltd.,Chemicals,NFL.NS,EQ,INE870D01012
Nava Ltd.,Power,NAVA.NS,EQ,INE725A01022
Navin Fluorine International Ltd.,Chemicals,NAVINFLUOR.NS,EQ,INE048G01026
Navneet Education Ltd.,Media Entertainment & Publication,NAVNETEDUL.NS,EQ,INE060A01024
Nazara Technologies Ltd.,Media Entertainment & Publication,NAZARA.NS,EQ,INE418L01021
Nestle India Ltd.,Fast Moving Consumer Goods,NESTLEIND.NS,EQ,INE239A01024
Netweb Technologies India Ltd.,Information Technology,NETWEB.NS,EQ,INE0NT901020
Network18 Media & Investments Ltd.,Media Entertainment & Publication,NETWORK18.NS,BE,INE870H01013
Neuland Laboratories Ltd.,Healthcare,NEULANDLAB.NS,EQ,INE794A01010
Newgen Software Technologies Ltd.,Information Technology,NEWGEN.NS,EQ,INE619B01017
Nippon Life India Asset Management Ltd.,Financial Services,NAM-INDIA.NS,EQ,INE298J01013
Nucleus Software Exports Ltd.,Information Technology,NUCLEUS.NS,EQ,INE096B01018
Nuvama Wealth Management Ltd.,Financial Services,NUVAMA.NS,EQ,INE531F01015
Nuvoco Vistas Corporation Ltd.,Construction Materials,NUVOCO.NS,EQ,INE118D01016
Oberoi Realty Ltd.,Realty,OBEROIRLTY.NS,EQ,INE093I01010
Oil & Natural Gas Corporation Ltd.,Oil Gas & Consumable Fuels,ONGC.NS,EQ,INE213A01029
Oil India Ltd.,Oil Gas & Consumable Fuels,OIL.NS,EQ,INE274J01014
Olectra Greentech Ltd.,Automobile and Auto Components,OLECTRA.NS,EQ,INE260D01016
One 97 Communications Ltd.,Financial Services,PAYTM.NS,EQ,INE982J01020
Optiemus Infracom Ltd.,Telecommunication,OPTIEMUS.NS,EQ,INE350C01017
Oracle Financial Services Software Ltd.,Information Technology,OFSS.NS,EQ,INE881D01027
Orient Cement Ltd.,Construction Materials,ORIENTCEM.NS,EQ,INE876N01018
Orient Electric Ltd.,Consumer Durables,ORIENTELEC.NS,EQ,INE142Z01019
Orissa Min Dev Co Ltd.,Metals & Mining,ORISSAMINE.NS,EQ,INE725E01024
PB Fintech Ltd.,Financial Services,POLICYBZR.NS,EQ,INE417T01026
PCBL Ltd.,Chemicals,PCBL.NS,EQ,INE602A01031
PDS Ltd.,Textiles,PDSL.NS,EQ,INE111Q01021
PG Electroplast Ltd.,Consumer Durables,PGEL.NS,EQ,INE457L01011
PI Industries Ltd.,Chemicals,PIIND.NS,EQ,INE603J01030
PNB Housing Finance Ltd.,Financial Services,PNBHOUSING.NS,EQ,INE572E01012
PNC Infratech Ltd.,Construction,PNCINFRA.NS,EQ,INE195J01029
PSP Projects Ltd.,Construction,PSPPROJECT.NS,EQ,INE488V01015
PTC India Ltd.,Power,PTC.NS,EQ,INE877F01012
PVR INOX Ltd.,Media Entertainment & Publication,PVRINOX.NS,EQ,INE191H01014
Page Industries Ltd.,Textiles,PAGEIND.NS,EQ,INE761H01022
Paisalo Digital Ltd.,Financial Services,PAISALO.NS,EQ,INE420C01059
Paradeep Phosphates Ltd.,Chemicals,PARADEEP.NS,EQ,INE088F01024
Paras Defence and Space Technologies Ltd.,Capital Goods,PARAS.NS,EQ,INE045601015
Patanjali Foods Ltd.,Fast Moving Consumer Goods,PATANJALI.NS,EQ,INE619A01035
Patel Engineering Ltd.,Construction,PATELENG.NS,EQ,INE244B01030
Persistent Systems Ltd.,Information Technology,PERSISTENT.NS,EQ,INE262H01021
Petronet LNG Ltd.,Oil Gas & Consumable Fuels,PETRONET.NS,EQ,INE347G01014
Phoenix Mills Ltd.,Realty,PHOENIXLTD.NS,EQ,INE211B01039
Pidilite Industries Ltd.,Chemicals,PIDILITIND.NS,EQ,INE318A01026
Piramal Enterprises Ltd.,Financial Services,PEL.NS,EQ,INE140A01024
Piramal Pharma Ltd.,Healthcare,PPLPHARMA.NS,EQ,INE0DK501011
Poly Medicure Ltd.,Healthcare,POLYMED.NS,EQ,INE205C01021
Polycab India Ltd.,Capital Goods,POLYCAB.NS,EQ,INE455K01017
Polyplex Corporation Ltd.,Capital Goods,POLYPLEX.NS,EQ,INE633B01018
Poonawalla Fincorp Ltd.,Financial Services,POONAWALLA.NS,EQ,INE511C01022
Power Finance Corporation Ltd.,Financial Services,PFC.NS,EQ,INE134E01011
Power Grid Corporation of India Ltd.,Power,POWERGRID.NS,EQ,INE752E01010
Power Mech Projects Ltd.,Construction,POWERMECH.NS,EQ,INE211R01019
Praj Industries Ltd.,Capital Goods,PRAJIND.NS,EQ,INE074A01025
Prestige Estates Projects Ltd.,Realty,PRESTIGE.NS,EQ,INE811K01011
Pricol Ltd.,Automobile and Auto Components,PRICOLLTD.NS,EQ,INE726V01018
Prince Pipes and Fittings Ltd.,Capital Goods,PRINCEPIPE.NS,EQ,INE689W01016
Prism Johnson Ltd.,Construction Materials,PRSMJOHNSN.NS,EQ,INE010A01011
Procter & Gamble Hygiene & Health Care Ltd.,Fast Moving Consumer Goods,PGHH.NS,EQ,INE179A01014
Punjab National Bank,Financial Services,PNB.NS,EQ,INE160A01022
Puravankara Ltd.,Realty,PURVA.NS,BE,INE323I01011
Quess Corp Ltd.,Services,QUESS.NS,EQ,INE615P01015
R R Kabel Ltd.,Capital Goods,RRKABEL.NS,EQ,INE777K01022
RBL Bank Ltd.,Financial Services,RBLBANK.NS,EQ,INE976G01028
REC Ltd.,Financial Services,RECLTD.NS,EQ,INE020B01018
RHI MAGNESITA INDIA LTD.,Capital Goods,RHIM.NS,EQ,INE743M01012
RITES Ltd.,Construction,RITES.NS,EQ,INE320J01015
Radico Khaitan Ltd,Fast Moving Consumer Goods,RADICO.NS,EQ,INE944F01028
Rail Vikas Nigam Ltd.,Construction,RVNL.NS,EQ,INE415G01027
Railtel Corporation Of India Ltd.,Telecommunication,RAILTEL.NS,EQ,INE0DD101019
Rain Industries Ltd,Chemicals,RAIN.NS,EQ,INE855B01025
Rainbow Childrens Medicare Ltd.,Healthcare,RAINBOW.NS,EQ,INE961O01016
Rajesh Exports Ltd.,Consumer Durables,RAJESHEXPO.NS,EQ,INE343B01030
Rallis India Ltd.,Chemicals,RALLIS.NS,EQ,INE613A01020
Ramkrishna Forgings Ltd.,Automobile and Auto Components,RKFORGE.NS,EQ,INE399G01023
Ramky Infra Ltd.,Construction,RAMKY.NS,EQ,INE874I01013
Rashtriya Chemicals & Fertilizers Ltd.,Chemicals,RCF.NS,EQ,INE027A01015
Rategain Travel Technologies Ltd.,Information Technology,RATEGAIN.NS,EQ,INE0CLI01024
Ratnamani Metals & Tubes Ltd.,Capital Goods,RATNAMANI.NS,EQ,INE703B01027
RattanIndia Enterprises Ltd.,Consumer Services,RTNINDIA.NS,EQ,INE834M01019
RattanIndia Power Ltd.,Power,RTNPOWER.NS,BE,INE399K01017
Raymond Ltd.,Textiles,RAYMOND.NS,EQ,INE301A01014
Redington Ltd.,Services,REDINGTON.NS,EQ,INE891D01026
Redtape Ltd.,Consumer Durables,REDTAPE.NS,EQ,INE0LXT01019
Reliance Industries Ltd.,Oil Gas & Consumable Fuels,RELIANCE.NS,EQ,INE002A01018
Reliance Infrastructure Ltd.,Power,RELINFRA.NS,EQ,INE036A01016
Reliance Power Ltd.,Power,RPOWER.NS,BE,INE614G01033
Religare Enterprises Ltd.,Financial Services,RELIGARE.NS,EQ,INE621H01010
Responsive Industries Ltd.,Consumer Durables,RESPONIND.NS,EQ,INE688D01026
Restaurant Brands Asia Ltd.,Consumer Services,RBA.NS,EQ,INE07T201019
Rossari Biotech Ltd.,Chemicals,ROSSARI.NS,EQ,INE02A801020
Route Mobile Ltd.,Telecommunication,ROUTE.NS,EQ,INE450U01017
SBFC Finance Ltd.,Financial Services,SBFC.NS,EQ,INE423Y01016
SBI Cards and Payment Services Ltd.,Financial Services,SBICARD.NS,EQ,INE018E01016
SBI Life Insurance Company Ltd.,Financial Services,SBILIFE.NS,EQ,INE123W01016
SJVN Ltd.,Power,SJVN.NS,EQ,INE002L01015
SKF India Ltd.,Capital Goods,SKFINDIA.NS,EQ,INE640A01023
SRF Ltd.,Chemicals,SRF.NS,EQ,INE647A01010
Safari Industries (India) Ltd.,Consumer Durables,SAFARI.NS,EQ,INE429E01023
Sagar Cements Ltd.,Construction Materials,SAGCEM.NS,EQ,INE229C01021
Sai Silks (Kalamandir) Ltd.,Consumer Services,KALAMANDIR.NS,EQ,INE438K01021
Samhi Hotels Ltd.,Consumer Services,SAMHI.NS,EQ,INE08U801020
Samvardhana Motherson International Ltd.,Automobile and Auto Components,MOTHERSON.NS,EQ,INE775A01035
Sandur Manganese & Iron Ores Ltd.,Oil Gas & Consumable Fuels,SANDUMA.NS,EQ,INE149K01016
Sanghi Industries Ltd.,Construction Materials,SANGHIIND.NS,EQ,INE999B01013
Sanghvi Movers Ltd.,Capital Goods,SANGHVIMOV.NS,EQ,INE989A01024
Sanofi India Ltd.,Healthcare,SANOFI.NS,EQ,INE058A01010
Sansera Engineering Ltd.,Automobile and Auto Components,SANSERA.NS,EQ,INE953O01021
Sapphire Foods India Ltd.,Consumer Services,SAPPHIRE.NS,EQ,INE806T01012
Sarda Energy and Minerals Ltd.,Metals & Mining,SARDAEN.NS,EQ,INE385C01021
Saregama India Ltd,Media Entertainment & Publication,SAREGAMA.NS,EQ,INE979A01025
Schaeffler India Ltd.,Automobile and Auto Components,SCHAEFFLER.NS,EQ,INE513A01022
Schneider Electric Infrastructure Ltd.,Capital Goods,SCHNEIDER.NS,BE,INE839M01018
Senco Gold Ltd.,Consumer Durables,SENCO.NS,EQ,INE602W01019
Sequent Scientific Ltd.,Healthcare,SEQUENT.NS,EQ,INE807F01027
Sharda Motor Industries Ltd.,Automobile and Auto Components,SHARDAMOTR.NS,EQ,INE597I01028
Share India Securities Ltd.,Financial Services,SHAREINDIA.NS,EQ,INE932X01018
Sheela Foam Ltd.,Consumer Durables,SFL.NS,EQ,INE916U01025
Shilpa Medicare Ltd.,Healthcare,SHILPAMED.NS,EQ,INE790G01031
Shipping Corporation of India Ltd.,Services,SCI.NS,EQ,INE109A01011
Shivalik Bimetal Controls Ltd.,Capital Goods,SBCL.NS,EQ,INE386D01027
Shoppers Stop Ltd.,Consumer Services,SHOPERSTOP.NS,EQ,INE498B01024
Shree Cement Ltd.,Construction Materials,SHREECEM.NS,EQ,INE070A01015
Shree Renuka Sugars Ltd.,Fast Moving Consumer Goods,RENUKA.NS,EQ,INE087H01022
Shriram Finance Ltd.,Financial Services,SHRIRAMFIN.NS,EQ,INE721A01013
Shyam Metalics and Energy Ltd.,Capital Goods,SHYAMMETL.NS,EQ,INE810G01011
Siemens Ltd.,Capital Goods,SIEMENS.NS,EQ,INE003A01024
Signatureglobal (India) Ltd.,Realty,SIGNATURE.NS,EQ,INE903U01023
Sindhu Trade Links Ltd.,Diversified,SINDHUTRAD.NS,EQ,INE325D01025
Sobha Ltd.,Realty,SOBHA.NS,EQ,INE671H01015
Solar Industries India Ltd.,Chemicals,SOLARINDS.NS,EQ,INE343H01029
Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,SONACOMS.NS,EQ,INE073K01018
Sonata Software Ltd.,Information Technology,SONATSOFTW.NS,EQ,INE269A01021
South Indian Bank Ltd.,Financial Services,SOUTHBANK.NS,EQ,INE683A01023
Spandana Sphoorty Financial Ltd.,Financial Services,SPANDANA.NS,EQ,INE572J01011
Star Cement Ltd.,Construction Materials,STARCEMENT.NS,EQ,INE460H01021
Star Health and Allied Insurance Company Ltd.,Financial Services,STARHEALTH.NS,EQ,INE575P01011
State Bank of India,Financial Services,SBIN.NS,EQ,INE062A01020
Steel Authority of India Ltd.,Metals & Mining,SAIL.NS,EQ,INE114A01011
Steel Strips Wheels Ltd.,Automobile and Auto Components,SSWL.NS,EQ,INE802C01033
Sterling and Wilson Renewable Energy Ltd.,Construction,SWSOLAR.NS,EQ,INE00M201021
Sterlite Technologies Ltd.,Telecommunication,STLTECH.NS,EQ,INE089C01029
Strides Pharma Science Ltd.,Healthcare,STAR.NS,EQ,INE939A01011
Stylam Industries Ltd.,Consumer Durables,STYLAMIND.NS,EQ,INE239C01020
Sudarshan Chemical Industries Ltd.,Chemicals,SUDARSCHEM.NS,EQ,INE659A01023
Sula Vineyards Ltd.,Fast Moving Consumer Goods,SULA.NS,EQ,INE142Q01026
Sumitomo Chemical India Ltd.,Chemicals,SUMICHEM.NS,EQ,INE258G01013
Sun Pharma Advanced Research Company Ltd.,Healthcare,SPARC.NS,BE,INE232I01014
Sun Pharmaceutical Industries Ltd.,Healthcare,SUNPHARMA.NS,EQ,INE044A01036
Sun TV Network Ltd.,Media Entertainment & Publication,SUNTV.NS,EQ,INE424H01027
Sundaram Clayton Ltd.,Capital Goods,SUNCLAY.NS,EQ,INE0Q3R01026
Sundaram Finance Ltd.,Financial Services,SUNDARMFIN.NS,EQ,INE660A01013
Sundram Fasteners Ltd.,Automobile and Auto Components,SUNDRMFAST.NS,EQ,INE387A01021
Sunflag Iron & Steel Company Ltd.,Metals & Mining,SUNFLAG.NS,EQ,INE947A01014
Sunteck Realty Ltd.,Realty,SUNTECK.NS,EQ,INE805D01034
Suprajit Engineering Ltd.,Automobile and Auto Components,SUPRAJIT.NS,EQ,INE399C01030
Supreme Industries Ltd.,Capital Goods,SUPREMEIND.NS,EQ,INE195A01028
Supriya Lifescience Ltd.,Healthcare,SUPRIYA.NS,EQ,INE07RO01027
Surya Roshni Ltd.,Capital Goods,SURYAROSNI.NS,EQ,INE335A01020
Suven Pharmaceuticals Ltd.,Healthcare,SUVENPHAR.NS,EQ,INE03QK01018
