Company Name,Industry,Symbol,Series,ISIN Code
Endurance Technologies Ltd.,Automobile and Auto Components,ENDURANCE.NS,EQ,INE913H01037
Escorts Kubota Ltd.,Capital Goods,ESCORTS.NS,EQ,INE042A01014
FSN E-Commerce Ventures Ltd.,Consumer Services,NYKAA.NS,EQ,INE388Y01029
Federal Bank Ltd.,Financial Services,FEDERALBNK.NS,EQ,INE171A01029
Fertilisers and Chemicals Travancore Ltd.,Chemicals,FACT.NS,EQ,INE188A01015
Fortis Healthcare Ltd.,Healthcare,FORTIS.NS,EQ,INE061F01013
GMR Airports Infrastructure Ltd.,Services,GMRINFRA.NS,EQ,INE776C01039
General Insurance Corporation of India,Financial Services,GICRE.NS,EQ,INE481Y01014
Gland Pharma Ltd.,Healthcare,GLAND.NS,EQ,INE068V01023
Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,GLAXO.NS,EQ,INE159A01016
Godrej Industries Ltd.,Diversified,GODREJIND.NS,EQ,INE233A01035
Godrej Properties Ltd.,Realty,GODREJPROP.NS,EQ,INE484J01027
Grindwell Norton Ltd.,Capital Goods,GRINDWELL.NS,EQ,INE536A01023
Gujarat Fluorochemicals Ltd.,Chemicals,FLUOROCHEM.NS,EQ,INE09N301011
Gujarat Gas Ltd.,Oil Gas & Consumable Fuels,GUJGASLTD.NS,EQ,INE844O01030
HDFC Asset Management Company Ltd.,Financial Services,HDFCAMC.NS,EQ,INE127D01025
Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,HINDPETRO.NS,EQ,INE094A01015
Hindustan Zinc Ltd.,Metals & Mining,HINDZINC.NS,EQ,INE267A01025
Honeywell Automation India Ltd.,Capital Goods,HONAUT.NS,EQ,INE671A01010
ICICI Securities Ltd.,Financial Services,ISEC.NS,EQ,INE763G01038
IDBI Bank Ltd.,Financial Services,IDBI.NS,EQ,INE008A01015
IDFC First Bank Ltd.,Financial Services,IDFCFIRSTB.NS,EQ,INE092T01019
Indian Bank,Financial Services,INDIANB.NS,EQ,INE562A01011
Indian Hotels Co. Ltd.,Consumer Services,INDHOTEL.NS,EQ,INE053A01029
Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,IGL.NS,EQ,INE203G01027
Indus Towers Ltd.,Telecommunication,INDUSTOWER.NS,EQ,INE121J01017
Ipca Laboratories Ltd.,Healthcare,IPCALAB.NS,EQ,INE571A01038
J.K. Cement Ltd.,Construction Materials,JKCEMENT.NS,EQ,INE823G01014
JSW Energy Ltd.,Power,JSWENERGY.NS,EQ,INE121E01018
JSW Infrastructure Ltd.,Services,JSWINFRA.NS,EQ,INE880J01026
Jindal Stainless Ltd.,Metals & Mining,JSL.NS,EQ,INE220G01021
Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD.NS,EQ,INE797F01020
K.P.R. Mill Ltd.,Textiles,KPRMILL.NS,EQ,INE930H01031
KEI Industries Ltd.,Capital Goods,KEI.NS,EQ,INE878B01027
KPIT Technologies Ltd.,Information Technology,KPITTECH.NS,EQ,INE04I401011
Kajaria Ceramics Ltd.,Consumer Durables,KAJARIACER.NS,EQ,INE217B01036
Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL.NS,EQ,INE303R01014
Kansai Nerolac Paints Ltd.,Consumer Durables,KANSAINER.NS,EQ,INE531A01024
L&T Finance Holdings Ltd.,Financial Services,L&TFH.NS,EQ,INE498L01015
L&T Technology Services Ltd.,Information Technology,LTTS.NS,EQ,INE010V01017
LIC Housing Finance Ltd.,Financial Services,LICHSGFIN.NS,EQ,INE115A01026
Laurus Labs Ltd.,Healthcare,LAURUSLABS.NS,EQ,INE947Q01028
Linde India Ltd.,Chemicals,LINDEINDIA.NS,EQ,INE473A01011
Lloyds Metals And Energy Ltd.,Metals & Mining,LLOYDSME.NS,EQ,INE281B01032
Lupin Ltd.,Healthcare,LUPIN.NS,EQ,INE326A01037
MRF Ltd.,Automobile and Auto Components,MRF.NS,EQ,INE883A01011
Macrotech Developers Ltd.,Realty,LODHA.NS,EQ,INE670K01029
Mahindra & Mahindra Financial Services Ltd.,Financial Services,M&MFIN.NS,EQ,INE774D01024
Mankind Pharma Ltd.,Healthcare,MANKIND.NS,EQ,INE634S01028
Max Financial Services Ltd.,Financial Services,MFSL.NS,EQ,INE180A01020
Max Healthcare Institute Ltd.,Healthcare,MAXHEALTH.NS,EQ,INE027H01010
Mazagoan Dock Shipbuilders Ltd.,Capital Goods,MAZDOCK.NS,EQ,INE249Z01012
Metro Brands Ltd.,Consumer Durables,METROBRAND.NS,EQ,INE317I01021
Motherson Sumi Wiring India Ltd.,Automobile and Auto Components,MSUMI.NS,EQ,INE0FS801015
MphasiS Ltd.,Information Technology,MPHASIS.NS,EQ,INE356A01018
Muthoot Finance Ltd.,Financial Services,MUTHOOTFIN.NS,EQ,INE414G01012
NHPC Ltd.,Power,NHPC.NS,EQ,INE848E01016
NMDC Ltd.,Metals & Mining,NMDC.NS,EQ,INE584A01023
Oberoi Realty Ltd.,Realty,OBEROIRLTY.NS,EQ,INE093I01010
Oil India Ltd.,Oil Gas & Consumable Fuels,OIL.NS,EQ,INE274J01014
One 97 Communications Ltd.,Financial Services,PAYTM.NS,EQ,INE982J01020
Oracle Financial Services Software Ltd.,Information Technology,OFSS.NS,EQ,INE881D01027
PB Fintech Ltd.,Financial Services,POLICYBZR.NS,EQ,INE417T01026
PI Industries Ltd.,Chemicals,PIIND.NS,EQ,INE603J01030
Page Industries Ltd.,Textiles,PAGEIND.NS,EQ,INE761H01022
Patanjali Foods Ltd.,Fast Moving Consumer Goods,PATANJALI.NS,EQ,INE619A01035
Persistent Systems Ltd.,Information Technology,PERSISTENT.NS,EQ,INE262H01021
Petronet LNG Ltd.,Oil Gas & Consumable Fuels,PETRONET.NS,EQ,INE347G01014
Phoenix Mills Ltd.,Realty,PHOENIXLTD.NS,EQ,INE211B01039
Piramal Enterprises Ltd.,Financial Services,PEL.NS,EQ,INE140A01024
Polycab India Ltd.,Capital Goods,POLYCAB.NS,EQ,INE455K01017
Poonawalla Fincorp Ltd.,Financial Services,POONAWALLA.NS,EQ,INE511C01022
Prestige Estates Projects Ltd.,Realty,PRESTIGE.NS,EQ,INE811K01011
Procter & Gamble Hygiene & Health Care Ltd.,Fast Moving Consumer Goods,PGHH.NS,EQ,INE179A01014
Rail Vikas Nigam Ltd.,Construction,RVNL.NS,EQ,INE415G01027
SJVN Ltd.,Power,SJVN.NS,EQ,INE002L01015
SKF India Ltd.,Capital Goods,SKFINDIA.NS,EQ,INE640A01023
Schaeffler India Ltd.,Automobile and Auto Components,SCHAEFFLER.NS,EQ,INE513A01022
Solar Industries India Ltd.,Chemicals,SOLARINDS.NS,EQ,INE343H01029
Sona BLW Precision Forgings Ltd.,Automobile and Auto Components,SONACOMS.NS,EQ,INE073K01018
Star Health and Allied Insurance Company Ltd.,Financial Services,STARHEALTH.NS,EQ,INE575P01011
Steel Authority of India Ltd.,Metals & Mining,SAIL.NS,EQ,INE114A01011
Sumitomo Chemical India Ltd.,Chemicals,SUMICHEM.NS,EQ,INE258G01013
Sun TV Network Ltd.,Media Entertainment & Publication,SUNTV.NS,EQ,INE424H01027
Sundaram Finance Ltd.,Financial Services,SUNDARMFIN.NS,EQ,INE660A01013
Sundram Fasteners Ltd.,Automobile and Auto Components,SUNDRMFAST.NS,EQ,INE387A01021
Supreme Industries Ltd.,Capital Goods,SUPREMEIND.NS,EQ,INE195A01028
Suzlon Energy Ltd.,Capital Goods,SUZLON.NS,BE,INE040H01021
Syngene International Ltd.,Healthcare,SYNGENE.NS,EQ,INE398R01022
Tata Chemicals Ltd.,Chemicals,TATACHEM.NS,EQ,INE092A01019
Tata Communications Ltd.,Telecommunication,TATACOMM.NS,EQ,INE151A01013
Tata Elxsi Ltd.,Information Technology,TATAELXSI.NS,EQ,INE670A01012
Tata Technologies Ltd.,Information Technology,TATATECH.NS,EQ,INE142M01025
The New India Assurance Company Ltd.,Financial Services,NIACL.NS,EQ,INE470Y01017
The Ramco Cements Ltd.,Construction Materials,RAMCOCEM.NS,EQ,INE331A01037
Thermax Ltd.,Capital Goods,THERMAX.NS,EQ,INE152A01029
Timken India Ltd.,Capital Goods,TIMKEN.NS,EQ,INE325A01013
Torrent Power Ltd.,Power,TORNTPOWER.NS,EQ,INE813H01021
Tube Investments of India Ltd.,Automobile and Auto Components,TIINDIA.NS,EQ,INE974X01010
UNO Minda Ltd.,Automobile and Auto Components,UNOMINDA.NS,EQ,INE405E01023
UPL Ltd.,Chemicals,UPL.NS,EQ,INE628A01036
Union Bank of India,Financial Services,UNIONBANK.NS,EQ,INE692A01016
United Breweries Ltd.,Fast Moving Consumer Goods,UBL.NS,EQ,INE686F01025
Vedant Fashions Ltd.,Consumer Services,MANYAVAR.NS,EQ,INE825V01034
Vodafone Idea Ltd.,Telecommunication,IDEA.NS,EQ,INE669E01016
Voltas Ltd.,Consumer Durables,VOLTAS.NS,EQ,INE226A01021
Yes Bank Ltd.,Financial Services,YESBANK.NS,EQ,INE528G01035
ZF Commercial Vehicle Control Systems India Ltd.,Automobile and Auto Components,ZFCVINDIA.NS,EQ,INE342J01019
Zee Entertainment Enterprises Ltd.,Media Entertainment & Publication,ZEEL.NS,EQ,INE256A01028
