Date,Open,High,Low,Close,P/E,P/B,Div Yield %
2000-07-26,1350.8,1371.8,1315.15,1318.2,20.48,4.25,1.19
2000-07-27,1317.0,1342.75,1291.3,1338.0,20.79,4.32,1.18
2000-07-28,1337.7,1359.4,1327.95,1333.8,20.72,4.3,1.18
2000-07-31,1333.3,1343.65,1317.3,1332.8,20.71,4.3,1.18
2000-08-01,1332.85,1344.5,1322.6,1326.8,20.58,4.29,1.19
2000-08-02,1323.7,1333.85,1312.25,1331.9,20.66,4.31,1.18
2000-08-03,1330.7,1339.4,1319.0,1321.2,20.49,4.27,1.19
2000-08-04,1320.25,1333.15,1302.65,1318.5,20.45,4.27,1.19
2000-08-07,1319.7,1321.7,1299.9,1310.8,20.33,4.24,1.2
2000-08-08,1312.1,1348.25,1311.15,1345.6,20.87,4.35,1.17
2000-08-09,1345.95,1363.95,1341.05,1344.9,20.86,4.35,1.18
2000-08-10,1345.25,1360.4,1325.15,1328.0,20.09,4.22,1.2
2000-08-11,1328.15,1328.15,1306.6,1310.7,19.74,4.15,1.21
2000-08-14,1312.25,1321.55,1295.45,1317.9,19.85,4.18,1.18
2000-08-16,1319.35,1354.95,1319.35,1351.4,20.35,4.28,1.16
2000-08-17,1351.5,1363.05,1334.95,1341.4,20.2,4.25,1.17
2000-08-18,1342.0,1360.65,1339.05,1358.0,20.45,4.3,1.16
2000-08-21,1358.75,1374.5,1358.75,1370.2,20.62,4.34,1.15
2000-08-22,1370.75,1394.9,1370.75,1381.2,20.78,4.37,1.14
2000-08-23,1381.6,1398.9,1376.9,1386.0,20.87,4.39,1.13
2000-08-24,1386.3,1390.45,1374.9,1386.9,20.89,4.4,1.13
2000-08-25,1387.35,1396.1,1377.75,1381.2,20.8,4.38,1.14
2000-08-28,1379.6,1383.45,1368.25,1369.8,20.63,4.34,1.06
2000-08-29,1368.65,1373.55,1360.65,1367.7,20.58,4.33,1.06
2000-08-30,1369.9,1384.85,1369.8,1375.9,20.7,4.36,1.08
2000-08-31,1376.5,1397.3,1375.9,1394.1,20.97,4.42,1.06
2000-09-04,1395.95,1433.15,1395.95,1427.7,21.69,4.66,1.04
2000-09-05,1428.05,1434.65,1420.9,1428.2,21.7,4.66,1.04
2000-09-06,1430.9,1444.45,1421.0,1435.3,21.81,4.69,1.12
2000-09-07,1434.7,1450.2,1424.35,1439.7,21.88,4.7,1.11
2000-09-08,1440.6,1453.15,1440.6,1450.0,22.03,4.73,1.11
2000-09-11,1449.35,1469.0,1448.95,1456.3,22.13,4.75,1.1
2000-09-12,1457.1,1470.55,1447.8,1467.6,22.3,4.79,1.09
2000-09-13,1467.65,1482.0,1452.6,1456.1,22.13,4.75,1.1
2000-09-14,1456.75,1466.65,1437.85,1445.3,21.96,4.72,1.11
2000-09-15,1443.25,1451.05,1411.55,1417.2,21.53,4.63,1.13
2000-09-18,1416.05,1416.05,1352.1,1354.3,20.58,4.42,1.18
2000-09-19,1351.8,1361.7,1295.3,1317.0,20.01,4.3,1.22
2000-09-20,1317.8,1351.1,1311.1,1342.9,20.4,4.38,1.2
2000-09-21,1341.65,1347.4,1325.75,1329.8,20.21,4.34,1.21
2000-09-22,1329.1,1329.1,1261.2,1266.4,19.24,4.13,1.27
2000-09-25,1268.4,1305.1,1268.4,1292.5,19.64,4.22,1.24
2000-09-26,1292.9,1298.25,1261.0,1267.9,19.26,4.14,1.26
2000-09-27,1267.45,1299.0,1249.35,1292.5,19.64,4.22,1.24
2000-09-28,1292.4,1302.75,1260.8,1266.4,19.24,4.13,1.26
2000-09-29,1267.3,1284.15,1264.4,1271.6,19.32,4.15,1.26
2000-10-03,1270.75,1288.15,1254.35,1282.0,19.48,4.19,1.25
2000-10-04,1281.45,1300.05,1275.8,1297.8,19.72,4.24,1.23
2000-10-05,1296.1,1306.45,1282.5,1284.7,19.52,4.19,1.25
2000-10-06,1284.35,1287.85,1262.65,1285.0,19.52,4.2,1.25
2000-10-09,1285.05,1286.35,1264.2,1267.3,19.26,4.14,1.26
2000-10-10,1268.7,1272.75,1230.05,1238.9,18.83,4.04,1.29
2000-10-11,1232.85,1234.1,1193.8,1201.9,18.26,3.92,1.33
2000-10-12,1201.3,1214.35,1185.1,1206.2,18.33,3.94,1.33
2000-10-13,1205.7,1205.7,1167.5,1176.7,18.01,3.83,1.36
2000-10-16,1177.85,1228.8,1173.35,1175.4,17.78,3.83,1.36
2000-10-17,1174.3,1174.3,1140.6,1158.0,17.51,3.77,1.38
2000-10-18,1157.05,1157.05,1122.8,1136.0,17.18,3.7,1.41
2000-10-19,1135.65,1171.5,1108.2,1166.1,17.64,3.8,1.37
2000-10-20,1166.2,1202.7,1166.2,1172.0,17.72,3.82,1.37
2000-10-23,1171.75,1172.15,1141.45,1143.9,17.3,3.73,1.4
2000-10-24,1143.0,1155.35,1132.9,1152.4,17.43,3.75,1.39
2000-10-25,1158.2,1190.4,1157.25,1183.9,17.9,3.86,1.36
2000-10-26,1182.8,1188.2,1176.6,1186.3,17.94,3.86,1.36
2000-10-27,1186.95,1192.9,1171.85,1178.7,17.83,3.84,1.36
2000-10-30,1178.75,1185.8,1164.25,1167.1,17.65,3.8,1.37
2000-10-31,1167.2,1175.6,1155.15,1172.7,17.74,3.82,1.37
2000-11-01,1178.25,1203.85,1177.1,1200.8,18.16,3.91,1.34
2000-11-02,1201.25,1226.35,1199.75,1224.8,18.52,3.99,1.31
2000-11-03,1225.0,1249.2,1225.0,1242.0,18.78,4.04,1.29
2000-11-06,1242.15,1261.4,1236.65,1240.2,18.76,4.04,1.27
2000-11-07,1239.0,1249.1,1232.35,1246.7,18.85,4.06,1.27
2000-11-08,1246.65,1277.25,1246.65,1266.8,19.17,4.13,1.25
2000-11-09,1266.75,1275.55,1255.95,1269.9,19.21,4.14,1.25
2000-11-10,1271.35,1271.4,1237.5,1239.5,18.75,4.04,1.28
2000-11-13,1239.35,1239.35,1199.95,1208.0,18.28,3.94,1.31
2000-11-14,1207.2,1246.9,1207.05,1242.8,18.8,4.05,1.27
2000-11-15,1245.0,1270.1,1243.2,1247.0,18.87,4.07,1.27
2000-11-16,1246.6,1254.55,1228.6,1233.2,18.66,4.02,1.29
2000-11-17,1232.35,1238.0,1216.9,1236.0,18.7,4.03,1.28
2000-11-20,1236.0,1241.75,1231.05,1237.6,18.72,4.03,1.28
2000-11-21,1236.95,1237.85,1224.3,1235.0,18.68,4.03,1.28
2000-11-22,1235.85,1247.5,1220.05,1222.3,18.49,3.98,1.3
2000-11-23,1221.2,1223.05,1209.85,1216.0,18.4,3.96,1.31
2000-11-24,1216.05,1230.0,1216.05,1225.2,18.54,3.99,1.3
2000-11-27,1225.4,1254.45,1225.35,1252.9,18.96,4.08,1.27
2000-11-28,1252.9,1275.45,1248.9,1272.7,19.26,4.15,1.25
2000-11-29,1272.25,1281.0,1253.45,1264.7,19.17,4.13,1.25
2000-11-30,1264.75,1272.1,1258.4,1268.1,19.22,4.14,1.25
2000-12-01,1268.1,1280.5,1255.2,1276.2,19.34,4.17,1.24
2000-12-04,1276.25,1290.0,1273.65,1275.6,19.34,4.17,1.24
2000-12-05,1275.7,1288.2,1275.5,1284.6,19.47,4.2,1.23
2000-12-06,1284.85,1319.85,1284.85,1298.5,19.68,4.24,1.22
2000-12-07,1298.9,1308.45,1295.1,1302.5,19.74,4.25,1.22
2000-12-08,1303.3,1317.2,1303.3,1313.7,19.91,4.29,1.21
2000-12-11,1313.7,1333.5,1313.7,1332.1,20.19,4.35,1.19
2000-12-12,1332.2,1341.75,1327.6,1333.3,20.21,4.36,1.19
2000-12-13,1333.8,1360.8,1333.8,1354.3,20.54,4.43,1.17
2000-12-14,1354.45,1369.5,1346.15,1349.3,20.47,4.41,1.18
2000-12-15,1349.25,1349.25,1308.15,1312.6,19.91,4.29,1.21
2000-12-18,1310.15,1321.65,1297.2,1317.6,19.98,4.31,1.19
2000-12-19,1317.75,1325.6,1307.0,1310.5,19.88,4.28,1.2
2000-12-20,1312.8,1313.4,1285.45,1295.2,19.68,4.24,1.21
2000-12-21,1294.25,1294.25,1257.1,1277.4,19.41,4.18,1.23
2000-12-22,1278.95,1292.8,1237.3,1242.0,18.87,4.07,1.26
2000-12-26,1242.05,1248.5,1207.95,1212.0,18.42,3.97,1.29
2000-12-27,1212.15,1239.0,1208.75,1228.3,18.67,4.02,1.27
2000-12-28,1229.35,1253.6,1229.35,1248.9,18.98,4.09,1.25
2000-12-29,1249.0,1265.9,1242.25,1263.5,19.2,4.14,1.24
2001-01-01,1263.5,1276.15,1250.65,1254.3,19.06,4.11,1.25
2001-01-02,1254.25,1279.6,1248.55,1271.8,19.33,4.16,1.23
2001-01-03,1271.8,1293.55,1263.95,1291.2,19.62,4.23,1.22
2001-01-04,1291.3,1331.35,1291.3,1307.6,19.87,4.28,1.2
2001-01-05,1307.55,1330.3,1306.25,1327.2,20.17,4.35,1.18
2001-01-08,1327.35,1334.2,1303.35,1309.2,19.9,4.29,1.2
2001-01-09,1309.2,1323.4,1304.9,1311.6,19.93,4.3,1.2
2001-01-10,1311.65,1324.35,1285.3,1287.3,19.56,4.22,1.22
2001-01-11,1287.5,1296.75,1275.95,1280.4,19.46,4.19,1.23
2001-01-12,1280.45,1298.85,1279.4,1286.7,19.55,4.21,1.22
2001-01-15,1286.85,1295.2,1277.85,1286.7,20.85,4.33,1.22
2001-01-16,1287.0,1302.6,1279.85,1293.0,20.95,4.35,1.21
2001-01-17,1299.4,1312.35,1295.3,1297.9,21.03,4.36,1.21
2001-01-18,1297.95,1309.95,1297.95,1305.9,21.16,4.39,1.2
2001-01-19,1306.0,1333.5,1306.0,1329.1,21.53,4.47,1.18
2001-01-22,1329.3,1351.85,1329.3,1348.0,21.84,4.53,1.17
2001-01-23,1347.95,1362.05,1346.5,1355.2,21.96,4.56,1.16
2001-01-24,1355.35,1371.1,1355.35,1365.9,22.13,4.59,1.15
2001-01-25,1366.05,1374.2,1353.5,1370.1,22.2,4.61,1.15
2001-01-29,1368.55,1368.55,1312.1,1342.0,21.74,4.51,1.17
2001-01-30,1342.1,1382.55,1342.05,1379.7,22.35,4.64,1.14
2001-01-31,1385.85,1396.05,1369.0,1371.7,22.22,4.61,1.15
2001-02-01,1371.5,1373.5,1340.95,1359.1,22.02,4.57,1.16
2001-02-02,1359.1,1384.9,1355.3,1378.8,22.34,4.64,1.14
2001-02-05,1378.8,1392.15,1373.45,1382.6,22.4,4.65,1.14
2001-02-06,1382.7,1395.4,1382.7,1387.1,22.47,4.66,1.13
2001-02-07,1387.3,1391.85,1368.05,1370.8,22.22,4.61,1.15
2001-02-08,1370.65,1396.8,1365.05,1395.5,22.62,4.69,1.13
2001-02-09,1395.55,1416.3,1395.55,1405.7,22.78,4.73,1.12
2001-02-12,1405.7,1416.45,1397.6,1402.2,22.73,4.71,1.08
2001-02-13,1402.2,1412.7,1386.65,1391.2,22.55,4.68,1.09
2001-02-14,1393.15,1396.35,1380.65,1393.3,20.89,4.54,1.09
2001-02-15,1393.35,1421.0,1393.35,1416.7,21.24,4.61,1.07
2001-02-16,1415.85,1422.95,1376.15,1381.3,20.71,4.5,1.09
2001-02-19,1381.4,1392.05,1369.45,1384.8,20.76,4.51,1.09
2001-02-20,1384.85,1392.8,1380.4,1383.8,20.73,4.51,1.09
2001-02-21,1383.9,1389.55,1364.25,1370.1,20.52,4.46,1.1
2001-02-22,1370.05,1370.05,1335.65,1355.1,20.3,4.41,1.12
2001-02-23,1355.1,1362.8,1314.1,1320.4,19.78,4.3,1.15
2001-02-26,1320.9,1325.2,1299.05,1312.4,19.66,4.28,1.15
2001-02-27,1312.45,1324.0,1281.9,1295.5,19.41,4.22,1.17
2001-02-28,1295.3,1362.25,1294.6,1351.4,20.24,4.4,1.12
2001-03-01,1351.75,1399.55,1345.05,1358.0,20.34,4.42,1.11
2001-03-02,1360.25,1386.75,1301.8,1306.3,19.57,4.26,1.16
2001-03-05,1304.85,1316.45,1259.1,1271.4,19.04,4.14,1.19
2001-03-07,1272.8,1311.1,1249.45,1290.5,19.35,4.21,1.17
2001-03-08,1290.85,1307.95,1279.3,1292.8,19.38,4.21,1.17
2001-03-09,1292.7,1292.7,1219.35,1254.7,18.81,4.09,1.08
2001-03-12,1253.25,1253.25,1193.95,1197.9,17.96,3.91,1.13
2001-03-13,1197.85,1201.15,1098.75,1124.7,16.86,3.67,1.2
2001-03-14,1125.15,1200.25,1114.6,1194.2,17.9,3.89,1.13
2001-03-15,1191.6,1219.7,1170.7,1217.1,18.25,3.97,1.11
2001-03-16,1216.9,1233.4,1179.6,1193.5,17.89,3.89,1.14
2001-03-19,1192.85,1201.7,1173.15,1186.7,17.79,3.87,1.14
2001-03-20,1186.8,1193.35,1162.35,1170.9,17.55,3.82,1.16
2001-03-21,1168.8,1212.2,1156.15,1207.1,18.1,3.94,1.12
2001-03-22,1206.45,1218.35,1184.95,1187.5,17.8,3.87,1.14
2001-03-23,1187.6,1196.55,1139.65,1161.3,17.41,3.79,1.12
2001-03-26,1159.85,1165.65,1147.5,1161.5,17.41,3.79,1.12
2001-03-27,1161.6,1182.7,1157.25,1177.7,17.65,3.84,1.1
2001-03-28,1177.55,1209.6,1177.55,1206.2,18.07,3.94,1.08
2001-03-29,1204.9,1210.1,1185.0,1195.1,17.91,3.9,1.09
2001-03-30,1195.05,1195.25,1144.65,1148.2,17.21,3.75,1.13
2001-04-02,1148.1,1148.1,1094.35,1138.1,17.05,3.72,1.14
2001-04-03,1136.65,1153.1,1128.1,1149.2,17.22,3.75,1.13
2001-04-04,1146.1,1146.15,1120.35,1136.6,17.07,3.72,1.29
2001-04-06,1137.55,1171.85,1133.05,1139.6,17.11,3.73,0.84
2001-04-09,1137.6,1138.55,1116.1,1128.3,16.94,3.69,0.85
2001-04-10,1129.1,1129.75,1093.05,1103.0,15.94,3.56,0.87
2001-04-11,1104.9,1116.85,1056.1,1066.8,15.41,3.45,0.9
2001-04-12,1066.75,1066.75,1001.8,1024.9,14.73,3.3,0.94
2001-04-16,1024.0,1049.4,1000.1,1044.6,15.02,3.37,0.76
2001-04-17,1044.85,1072.9,1037.7,1067.0,15.34,3.44,0.74
2001-04-18,1066.5,1106.3,1063.05,1103.4,15.86,3.56,0.72
2001-04-19,1103.6,1159.3,1103.6,1144.4,16.45,3.69,0.69
2001-04-20,1145.75,1156.45,1120.6,1144.0,16.45,3.69,0.62
2001-04-23,1144.05,1162.05,1137.3,1149.7,16.53,3.71,0.62
2001-04-24,1149.6,1149.6,1128.4,1146.3,16.48,3.69,0.62
2001-04-25,1146.5,1162.85,1142.3,1155.3,16.61,3.72,0.63
2001-04-26,1155.4,1170.2,1138.85,1143.7,16.38,3.66,0.64
2001-04-27,1143.65,1143.65,1078.1,1101.3,14.44,3.15,0.61
2001-04-30,1101.45,1127.9,1101.45,1125.2,14.57,3.21,0.6
2001-05-02,1125.45,1150.65,1125.25,1137.2,14.63,3.23,0.62
2001-05-03,1137.15,1139.85,1117.7,1122.0,15.01,3.19,0.63
2001-05-04,1121.45,1131.95,1113.65,1130.0,15.4,3.13,0.6
2001-05-07,1130.05,1145.4,1130.05,1139.2,15.46,3.15,0.59
2001-05-08,1139.25,1151.95,1138.2,1148.9,15.6,3.17,0.59
2001-05-09,1149.9,1164.3,1145.25,1149.2,15.6,3.17,0.61
2001-05-10,1149.1,1151.6,1139.25,1144.9,15.55,3.16,0.61
2001-05-11,1144.1,1146.85,1136.9,1140.5,15.49,3.15,0.61
2001-05-14,1140.45,1146.25,1134.05,1140.8,15.49,3.15,0.61
2001-05-15,1140.75,1147.75,1096.25,1145.3,15.55,3.16,0.61
2001-05-16,1147.1,1163.15,1146.05,1151.1,15.63,3.18,0.61
2001-05-17,1151.2,1179.0,1150.6,1174.9,15.95,3.25,0.6
2001-05-18,1175.0,1187.65,1169.2,1172.8,15.92,3.24,0.6
2001-05-21,1172.95,1182.65,1166.7,1169.4,15.98,3.23,0.6
2001-05-22,1169.5,1176.2,1165.65,1168.1,15.96,3.22,0.6
2001-05-23,1168.25,1181.8,1167.0,1179.1,16.11,3.25,0.73
2001-05-24,1179.1,1190.15,1177.55,1181.8,16.13,3.24,0.73
2001-05-25,1181.95,1188.5,1171.35,1174.9,16.15,3.22,0.73
2001-05-28,1174.95,1194.5,1174.45,1193.2,16.4,3.27,0.72
2001-05-29,1193.25,1202.05,1193.25,1198.4,16.47,3.28,0.72
2001-05-30,1199.5,1207.0,1173.75,1177.5,15.98,3.08,0.8
2001-05-31,1177.5,1177.5,1154.9,1167.9,15.8,3.04,0.81
2001-06-01,1168.1,1175.8,1146.9,1148.0,15.47,2.95,0.82
2001-06-04,1148.0,1154.45,1125.35,1127.2,15.25,2.89,0.84
2001-06-05,1127.15,1130.65,1106.8,1115.6,15.08,2.86,0.85
